gene1	gene2	n_combn_A549	n_single_A549	mean_combn_A549	mean_single_A549	var_combn_A549	var_single_A549	orientation_agree_A549	differential_combn_vs_single_A549	pval1_combn_vs_single_A549	pval2_combn_vs_single_A549	fdr1_combn_vs_single_A549	fdr2_combn_vs_single_A549	significant_combn_vs_single_A549	n_combn_HT29	n_single_HT29	mean_combn_HT29	mean_single_HT29	var_combn_HT29	var_single_HT29	orientation_agree_HT29	differential_combn_vs_single_HT29	pval1_combn_vs_single_HT29	pval2_combn_vs_single_HT29	fdr1_combn_vs_single_HT29	fdr2_combn_vs_single_HT29	significant_combn_vs_single_HT29	n_combn_OVCAR8	n_single_OVCAR8	mean_combn_OVCAR8	mean_single_OVCAR8	var_combn_OVCAR8	var_single_OVCAR8	orientation_agree_OVCAR8	differential_combn_vs_single_OVCAR8	pval1_combn_vs_single_OVCAR8	pval2_combn_vs_single_OVCAR8	fdr1_combn_vs_single_OVCAR8	fdr2_combn_vs_single_OVCAR8	significant_combn_vs_single_OVCAR8
SMAD1	SMAD2	9	9	0.17676589750862	0.11719870142007	0.0642022142858477	0.469192236447682	FALSE	0.3045485184775	0.248030888819807	0.0669826715254046	1	1	NA	9	9	0.130880893976558	0.204050256219837	0.0847748007757242	0.0826871968228018	TRUE	0.132417110467879	0.639437276564968	0.104381925709067	1	1	NA	9	9	0.104181930824616	0.0061812604512924	0.0176183250339393	0.12313325264898	TRUE	0.320457575517552	0.0022754236580395	0.0230772983612706	0.122738870387242	0.586499381536797	NA
SMAP1	SMAP2	9	9	0.365458821189739	0.938833467846594	0.0506737110158054	0.111264316324315	TRUE	-0.123799001681137	0.329604586479538	0.503693387794271	1	1	NA	9	9	-0.084930245353738	0.612701096651249	0.0772748498059161	0.215718519268711	TRUE	-0.432505946524477	0.065504201139338	0.000485750464112638	1	0.0442722056462043	NA	9	9	-0.0380156148844373	0.511847994263136	0.0333579702892607	0.102852757311521	TRUE	-0.268225391887703	0.00203411138443914	0.152089795803004	0.114391249890216	1	NA
SMARCA2	SMARCA4	9	9	-1.60217157332716	-1.49437155309474	0.455085684184408	0.480033220621415	FALSE	0.584489572354615	0.00480492245332445	0.0112240409649493	0.195383983209162	0.392933639467642	NA	9	9	-0.932385217484494	-0.429720817622213	0.659875924427891	0.500558510316706	TRUE	0.0349641120164237	0.260669013561524	0.205314296991289	1	1	NA	9	9	-1.11141335906779	-0.959920208041618	1.17773544163487	0.799404045128178	TRUE	0.578952797581314	0.0003543763887196	0.0586390792569686	0.0374662910266243	1	NA
SMARCC1	SMARCC2	9	9	-0.678874154487975	-0.233427370111939	0.290068811668269	0.416126302462611	TRUE	-0.223752785535276	0.108089363835358	0.586853510429141	1	1	NA	9	9	-0.665814832169878	-0.163671422378253	0.223683245337459	0.142218745934363	TRUE	-0.255464399123033	0.967629687946332	0.0027264810463176	1	0.165097780424362	NA	9	9	-0.465929684735232	-0.254034318715178	0.290612686044313	0.2273672086829	TRUE	0.100693210248075	0.100717469436433	0.674808204422764	1	1	NA
SMARCD1	SMARCD2	9	9	-0.219226609647816	0.00266427080689844	0.305538363133586	0.194607702123397	TRUE	-0.0283891739974892	0.393855444460948	0.20658875990357	1	1	NA	9	9	-0.419053551135704	-0.207572581060682	0.442393463428519	0.572501266526922	TRUE	0.198694626864625	0.879465082355454	0.0323934397421715	1	0.766134843108352	NA	9	9	0.0675547874487544	0.334921113597794	0.174901640207836	0.232501358568312	TRUE	0.0239351928845704	0.742550550658576	0.623120662587455	1	1	NA
SMURF1	SMURF2	9	9	0.46826590921849	0.68450643519898	0.0760368424315684	0.131037620723323	TRUE	0.197325489774242	0.599441930867265	0.042182431135726	1	0.819801352755453	NA	9	9	0.235342337089236	0.335916849590936	0.0198114406368693	0.0846263201024639	FALSE	0.145179311409555	0.96902230559203	0.014369947036576	1	0.441644319665568	NA	9	9	0.11366564501233	0.193785086897718	0.0272281382497199	0.11414605337008	TRUE	0.172753955395071	0.243387731220537	0.0178880849367286	1	0.500776446977186	NA
SNTA1	SNTB2	9	9	0.00231839053520653	0.238332412085574	0.205837274796776	0.0904417198878022	FALSE	-0.0225455624057414	0.17007337319018	0.115600237717179	1	1	NA	9	9	0.105248992442129	0.418274439138111	0.148432186239344	0.105379988976998	TRUE	-0.0577632340058902	0.503674477908152	0.990286597093788	1	1	NA	9	9	0.156024551583981	0.592147972055758	0.0690231351471928	0.0884204222751061	TRUE	-0.0892763982303473	0.421347294279237	0.606720665106568	1	1	NA
SNX1	SNX2	9	9	0.260009529691325	0.212324744616141	0.129294584789294	0.0716725773477165	FALSE	0.297069004312365	0.223261289485249	0.0135331618421757	1	0.405367427889628	NA	9	9	0.422666403058758	0.455768216931254	0.0765963751808678	0.0610505529631739	FALSE	0.297813158926585	0.0939228826668569	0.0205993935396053	1	0.573121580905716	NA	9	9	0.31252469248231	0.480182940464916	0.0284629188757661	0.0534078399067207	TRUE	0.19158431846697	0.0153954370182621	0.378212321273001	0.387541891944425	1	NA
SNX5	SNX6	9	9	-0.364605597353167	-0.331745744601074	0.321048966082692	0.396765774896941	FALSE	0.18989138437954	0.101172337774135	0.0133413270715001	1	0.405317832467551	NA	9	9	-0.165861118731911	0.234061693543043	0.208913030986243	0.091961800536539	TRUE	-0.203970177768194	0.0582961129290728	0.341006923567283	1	1	NA	9	9	-0.20595128725547	0.171948533820621	0.181655006003195	0.265924237597186	TRUE	-0.082692135616314	0.656259392587588	0.264581626300115	1	1	NA
SOCS4	SOCS5	9	9	-0.267427301064719	-0.193417710608462	0.246729702045799	0.489002005352123	TRUE	0.131160998295885	0.377672916354068	0.726904162884167	1	1	NA	9	9	-0.119062639403926	-0.0500004597778234	0.138660696214859	0.312428967553272	TRUE	0.143158701682235	0.173711465614433	0.463848207715877	1	1	NA	9	9	-0.373135170516098	-0.0688889349167583	0.118538246609227	0.127672821618491	TRUE	-0.0728502408422566	0.427197515935058	0.587222068108589	1	1	NA
SPOP	SPOPL	9	9	-0.847108930471013	-0.605683942950428	0.247064342676458	0.287191032095601	TRUE	0.0207830614402319	0.414502165903498	0.593596957517722	1	1	NA	9	9	-0.617988503730171	-0.726509033031713	0.151036287241885	0.0801115935384278	FALSE	0.422735506069242	2.25001177254843e-05	0.86545815993969	0.00540639830257455	1	NA	9	9	-0.560949619530402	-0.688152243551409	0.177031004128484	0.0697689427745891	TRUE	0.525072335554923	0.00369331901716035	0.000223104191228778	0.170920135555553	0.0278604898071571	NA
SPRED1	SPRED2	9	9	0.265476028386725	0.408389944567144	0.0829428465621265	0.21219486941761	TRUE	0.15850850393648	0.667002361842437	0.135355995033505	1	1	NA	9	9	0.81148927376758	0.608831532242461	0.0500749258777125	0.284156210941241	TRUE	0.687608071767099	0.00105269423870106	4.77724000756651e-05	0.0772886422707841	0.00789174440143877	NA	9	9	0.354185313400468	0.519192281899736	0.0374437012880616	0.114139781640473	TRUE	0.215930818718739	0.339864289040153	0.00692911668164545	1	0.228930586249304	NA
SRSF4	SRSF5	9	9	-0.047333118395054	-0.00460343705625309	0.236214296336106	0.125468630168917	FALSE	0.132049164298221	0.471763842635384	0.364495378270602	1	1	NA	9	9	0.0369823381473946	0.27734111891387	0.0750148883905263	0.0910511737158665	TRUE	-0.0276417274568713	0.848021457827986	0.750018583455383	1	1	NA	9	9	-0.594503367224711	-0.458550979175885	0.141974213651834	0.158873285136935	TRUE	0.236628614533109	0.0432146262242134	0.185763412229005	0.815865667863322	1	NA
SS18	SS18L1	9	9	-0.190233872571935	-0.11029898999316	0.451989062687161	0.434119370611082	TRUE	0.15023093854258	0.406278501215443	0.504019864502639	1	1	NA	9	9	0.280353701373542	0.34478592511034	0.117938961539689	0.0992333078736104	FALSE	0.210979174685194	0.00191302727184707	0.775484954008125	0.122377654927022	1	NA	9	9	0.158033882811152	0.529319709467715	0.0977215167449574	0.101136035214726	TRUE	-0.0284287410968778	0.0524569316514637	0.161345427574916	0.936822043852101	1	NA
STAM	STAM2	9	9	-0.521284444178017	-0.21338844489096	0.248247340203297	0.0963321275731055	TRUE	-0.182017757376756	0.290259874199917	0.400331868664156	1	1	NA	9	9	-0.774454149175138	-0.30489870273905	0.157764306934639	0.107418076984055	TRUE	-0.176632667360969	0.0376516204396258	0.706150861944407	0.759675830169246	1	NA	9	9	0.0271770763612015	0.187044447442492	0.168440599958722	0.0472653094287128	TRUE	0.0989067899749913	0.823818904890835	0.303829113872658	1	1	NA
STAT1	STAT3	9	9	-0.21131559039584	0.290773016771355	0.322107463723624	0.517685102342749	TRUE	-0.233648110587607	0.283573872104267	0.115595114800188	1	1	NA	9	9	-0.0512753507214923	0.261745288471694	0.176991143432846	0.426206307592127	TRUE	-0.0357664251369072	0.897734753593472	0.686238991668146	1	1	NA	9	9	0.124664901093846	0.494976452201725	0.119132331363877	0.124370491221956	TRUE	-0.043010962139788	0.31226232081649	0.139633245640413	1	1	NA
STK17A	STK17B	9	9	0.102278324650153	0.283558654535904	0.23521123871691	0.343070163866651	TRUE	0.104867524795608	0.521885608533413	0.442194660911514	1	1	NA	9	9	0.309223676519633	0.380558336500782	0.0816479107114385	0.114005563634025	TRUE	0.228827967854089	0.0841135815252608	0.0588694305447206	1	1	NA	9	9	0.109023391620673	0.209666611435802	0.116127290561238	0.0874163145495641	FALSE	0.168465025835019	0.0140225874872106	0.681949849497285	0.366963371519972	1	NA
STK38	STK38L	9	9	0.103728901886802	-0.166301062134776	0.257840479888523	0.435831564663029	TRUE	0.508598617162715	0.000825362362721872	0.0199554071228282	0.0559365898846605	0.479802125053293	NA	9	9	-0.508824629476792	-0.551158428224598	0.112445337020585	0.342536975443675	FALSE	0.376660039310194	0.0106891505164179	0.176352986886591	0.340393323282873	1	NA	9	9	0.032839286235819	-0.156155103007526	0.230908987687484	0.152055829134453	TRUE	0.453463265560079	0.0111839671873605	0.000940509172478179	0.32130981322282	0.0671857615368604	NA
STX10	STX6	9	9	0.273833244051035	1.08520408384695	0.210402473005507	0.0325975667270061	TRUE	-0.343888442397707	0.0759627682301085	0.0726990644332454	1	1	NA	9	9	0.299884679905634	0.866026284293337	0.080771901123499	0.0473134851263882	TRUE	-0.156704337877561	0.359944707024426	0.148449143939258	1	1	NA	9	9	0.250877034021852	0.98797718264705	0.153293097945894	0.0984581288402871	TRUE	-0.277864773266956	0.246180651080508	0.0194296230495338	1	0.534944928732784	NA
STX12	STX7	9	9	-0.207811931758092	0.190078232764717	0.142436795520894	0.18178551938801	TRUE	-0.20062481870814	0.0432096008817854	0.937938055177456	0.918232166612832	1	NA	9	9	-0.213625009536154	0.157033896972721	0.244514119552249	0.206810032326979	TRUE	-0.172831602757684	0.139904006804282	0.8165982636705	1	1	NA	9	9	-0.364133284873357	-0.00406048890509536	0.123450161449488	0.206565806413028	TRUE	-0.137502146619157	0.376292072302375	0.459398235886614	1	1	NA
SUCLA2	SUCLG2	9	9	0.322404313776319	0.53144177742076	0.192073822816093	0.776956347664515	FALSE	0.161132596855294	0.0173326820935713	0.595625222035093	0.482234301883925	1	NA	9	9	0.0795419773885986	0.435912789988493	0.10984014897485	0.125376842406988	TRUE	-0.094293003061002	0.3011595235841	0.598899504860982	1	1	NA	9	9	0.314757022658466	0.601521381093211	0.132253436887385	0.169100411360304	TRUE	0.0977860303382514	0.0117697616718603	0.586517016337151	0.327461311095926	1	NA
SYNGR2	SYNGR3	9	9	-0.46307928259725	-0.310635864669573	0.485221301991012	0.617749461314041	TRUE	0.172117184575592	0.0574212791289328	0.757624460954945	1	1	NA	9	9	-0.121455099868172	0.0457943748878684	0.225712067951982	0.147360711197396	TRUE	0.0368950077845881	0.290166594294544	0.648275380614972	1	1	NA	9	9	-0.458921815728926	-0.477418787783089	0.116697563121356	0.121832929110748	FALSE	0.33644490465326	0.0111836620084467	0.0128187161274203	0.32130981322282	0.385015125020743	NA
TBC1D15	TBC1D17	9	9	-0.036364936508189	-0.436692088118639	0.109438834736958	0.357580764746732	FALSE	0.588328834128931	7.57855300130621e-05	0.909419573485831	0.0105426217250899	1	NA	9	9	-0.039963880812687	-0.337217720812759	0.0616656824275442	0.305350294524404	TRUE	0.472886317175323	0.00351705751216222	0.0394862985470626	0.169017904668778	0.862535517063696	NA	9	9	-0.0134380517182919	0.00364511153094124	0.0568892840479444	0.0773777090169441	FALSE	0.181773460583662	0.0497858155501316	0.39261561619796	0.907514465611841	1	NA
TBC1D22A	TBC1D22B	9	9	-0.058224401592138	0.483595612378618	0.280936788728657	0.504131859466618	TRUE	-0.242713616820041	0.252761931519784	0.162135427556521	1	1	NA	9	9	-0.171008561443415	0.503912184562101	0.26944442842249	0.218961643084311	TRUE	-0.41742574052997	0.23240184458419	0.000697212642129048	1	0.0558428077418554	NA	9	9	-0.02285513674411	0.479575703701559	0.10981999150696	0.25269665579655	TRUE	-0.20842265593226	0.25875246121717	0.0468641854499525	1	1	NA
TCF12	TCF3	9	9	0.29777779676236	1.01975069900978	0.207864468353383	0.0674784898692127	TRUE	-0.25838799647679	0.289870671437813	0.114320148316726	1	1	NA	9	9	0.157547838759761	0.480313110428708	0.129975861512606	0.0379989536824355	TRUE	-0.0361203262465144	0.709843007407301	0.897040611376987	1	1	NA	9	9	0.33942527463035	0.90862353516057	0.116050195266509	0.197689599496572	TRUE	-0.109117811843888	0.731100048520783	0.284295739682675	1	1	NA
TESK1	TESK2	9	9	-0.175714048844775	0.0581176163473494	0.140473496852585	0.250685788950482	TRUE	-0.0596679658331884	0.579526451317635	0.962883991025426	1	1	NA	9	9	-0.0317111646225542	-0.0545231329622342	0.105102167298013	0.209612209007888	FALSE	0.199288657937313	0.398426481019735	0.0687808094613881	1	1	NA	9	9	-0.125478392228151	-0.105504893525815	0.106868389711777	0.371995887687632	FALSE	0.249874592157104	0.345995275238313	0.0471389020216581	1	1	NA
TFCP2	UBP1	9	9	-0.212413821749141	0.410968688851925	0.0668680103863969	0.153779568457333	TRUE	-0.412774162276335	0.366599763317012	8.83289461853145e-05	1	0.0137331467382127	NA	9	9	0.13785470551983	0.685693458334467	0.167919422716543	0.0777202405736369	TRUE	-0.234186339035467	0.0851310946386189	0.444435383522317	1	1	NA	9	9	-0.424366076610302	0.0445983742145654	0.0655771043653172	0.105000761995909	TRUE	-0.265938005730793	0.0189967740218835	0.185696601303901	0.452348141748542	1	NA
TIA1	TIAL1	9	9	-2.37612040539527	-0.722105991445112	0.943051665227671	0.394937995697095	TRUE	-0.966557476600189	0.00553337363552954	0.000170020405019126	0.211961428896583	0.0236517553595557	NA	9	9	-2.80678180036168	0.469184298072054	0.411714349277003	0.177587543678051	TRUE	-2.37714162912043	2.85926401466486e-09	7.91909797009719e-09	3.77868070169847e-06	2.09310805305072e-05	NA	9	9	-2.66259080970139	0.550786595112253	0.168122207098074	0.0990460886117746	TRUE	-2.40730671770356	2.96862839584249e-08	4.07967115142161e-11	7.84642395550096e-05	1.07830368724867e-07	NA
TMED1	TMED5	9	9	0.300621622793703	0.437273284344679	0.0959903422305544	0.193078292985599	TRUE	0.176237435910438	0.198046103132924	0.340484506663399	1	1	NA	9	9	-0.00586139378618775	0.16566190578077	0.0640407905831659	0.0311505768612588	TRUE	0.00502249158337854	0.43035555621876	0.268407266555144	1	1	NA	9	9	-0.394923788088068	-0.154738878980557	0.112017188748084	0.163782211083036	TRUE	0.0140666071070822	0.48009993027928	0.260269675787878	1	1	NA
TMED3	TMED7	9	9	-0.0128404944351926	-0.305601510405083	0.381185504145201	0.751120733468755	FALSE	0.578135842343477	0.00134675931295428	0.623433233840825	0.0743424772350791	1	NA	9	9	-0.233422867806934	-0.151645098617514	0.102944347500383	0.203117157340027	FALSE	0.075191537213718	0.118238846056501	0.118060338307506	1	1	NA	9	9	0.108735111534095	-0.110129790640171	0.209706813484541	0.281757677136247	FALSE	0.523132350619686	0.00011003571060185	0.988338070181824	0.0152263446355702	1	NA
TMED4	TMED9	9	9	-0.380481652929231	0.277110896525695	0.471653249285361	0.102822336366142	TRUE	-0.445552518855241	0.0338389832659428	0.0326845381257829	0.80576845212646	0.680228092982414	NA	9	9	-0.740293812190278	0.229040615140015	0.378587602284404	0.0923687279822548	TRUE	-0.799607277389756	0.000450488735806541	0.00456827531490685	0.0425247567104692	0.203501169702572	NA	9	9	-0.455791623205773	0.403384924338643	0.271801972877132	0.0839740590120475	TRUE	-0.631101621713117	0.00360632501194937	0.00977835509184381	0.170213017066297	0.300526854482736	NA
TMEM14A	TMEM14C	9	9	-0.424591676817446	-0.180625097082469	0.453184242405995	0.501871785054568	TRUE	0.0232516708207812	0.123060416131605	0.263990168296604	1	1	NA	9	9	-0.233402190198063	-0.212572073901902	0.193434242524874	0.184405674328956	FALSE	0.196116506113491	0.0868611889617673	0.202053097141859	1	1	NA	9	9	-0.323243807807703	-0.0884060392951411	0.119504603033538	0.152712354663152	TRUE	0.0180501504547862	0.235690888318223	0.152949734220902	1	1	NA
TMEM14B	TMEM14C	9	9	-0.308898343692891	-0.643266577564147	0.402939236259937	0.859577100698465	TRUE	0.6529002897252	0.00563309305498796	0.00280755925289742	0.212698691577201	0.154597912746466	NA	9	9	-0.0801592312347522	-0.304501062509013	0.210226963456132	0.344255429567402	TRUE	0.500989328497275	0.00199092385145283	0.0308633982708031	0.122377654927022	0.755328584666148	NA	9	9	-0.0526560577582822	-0.0449697056402162	0.115698145295423	0.20027337751561	FALSE	0.266445379997332	0.00464836958791691	0.185874367334384	0.18901802772845	1	NA
TMEM170A	TMEM170B	9	9	0.264388952704768	-0.0473606363462576	0.0297802748333075	0.362080727145384	TRUE	0.523430598496419	0.00762573253125716	0.00395305620543123	0.276105235131929	0.19348850198254	NA	9	9	0.319324831832536	0.121854301852099	0.0469631034452669	0.15423491354257	TRUE	0.420976758647325	0.0110322507177104	0.0184561809905164	0.347136891151186	0.518955261706907	NA	9	9	0.215437289690948	0.375871871252339	0.0247519157997394	0.198794108185252	TRUE	0.161472676420492	0.119696915717058	0.357224294898937	1	1	NA
TMEM39A	TMEM39B	9	9	-0.053530667652575	0.107632828019574	0.0808350419671001	0.397261187506797	TRUE	0.0297248448093269	0.627280797656202	0.904404168234836	1	1	NA	9	9	-0.539141336051077	-0.145254466076454	0.255768282058741	0.118599900366956	TRUE	-0.199451637165944	0.0468457929872681	0.551456308225067	0.884419871731521	1	NA	9	9	-0.390519965448805	-0.189377658014881	0.0744770241943311	0.0900530814120121	FALSE	0.0265421803823979	0.0137355349130036	0.00052558450960739	0.365677395458241	0.0420963604912235	NA
TMEM50A	TMEM50B	9	9	0.262194403943649	0.418466590655861	0.0485247990616413	0.401004842768427	TRUE	0.137784830125321	0.354320750957108	0.66000562042023	1	1	NA	9	9	0.208246365761674	0.496945085484965	0.0384466601428657	0.213534989488114	TRUE	0.00357092219358395	0.67432129782501	0.663127399698732	1	1	NA	9	9	0.045074820266521	0.198324571872197	0.037293635019306	0.220938260995173	TRUE	0.104256293458357	0.45668707800099	0.377455763308972	1	1	NA
TMEM63A	TMEM63B	9	9	0.25901883854261	0.424863317045933	0.119862946232133	0.30597027107812	TRUE	0.147877198864561	0.874164706505455	0.115025874813793	1	1	NA	9	9	0.167901711968527	0.203703036777817	0.0424088119731142	0.241911676182721	FALSE	0.197528531204432	0.519013398312491	0.0351529149102508	1	0.807940605320468	NA	9	9	0.0875160931683905	0.565111147843444	0.0886771542263527	0.117617049952274	TRUE	-0.155654041959438	0.140177158353323	0.491008004925711	1	1	NA
TMEM87A	TMEM87B	9	9	-0.0605262626432121	-0.292797386281692	0.186946453290295	0.482447125093784	FALSE	0.426470784242808	0.595797366626365	0.00109742891551453	1	0.0850078662943718	NA	9	9	0.120241725255594	0.283655622014936	0.0406915784547845	0.121767686360232	TRUE	0.0586997914924826	0.309050538456898	0.062995310983831	1	1	NA	9	9	-0.233126916711942	-0.0784872929070145	0.0316013767676376	0.0743440005425929	TRUE	0.0377162703626217	0.243679579145193	0.0912221854982226	1	1	NA
TNKS	TNKS2	9	9	-0.864140828812681	-0.367988022466138	0.418259432763249	0.0840612457618486	TRUE	-0.306260081730606	0.039936580501871	0.259882085307182	0.879641201723347	1	NA	9	9	-0.310367131113068	-0.0415312110872295	0.521091429882106	0.29436830626689	TRUE	0.0282599139042866	0.420194332795433	0.213812748866213	1	1	NA	9	9	-0.457710103657624	0.181632093716481	0.291182149342328	0.0842853836807249	TRUE	-0.392369757659882	0.0043759056977698	0.0301561782179177	0.180719040894441	0.724602034169917	NA
TNPO1	TNPO2	9	9	-1.71046158546547	-1.95048230857155	0.265542193393212	0.190153023808773	TRUE	1.14033525005145	0.000131303069729885	4.91624547067558e-05	0.0157749550907115	0.0129941983598403	NA	9	9	-2.1701780627989	-1.63673920207524	0.163331724174645	0.438181145076237	TRUE	1.00759095305283	0.000198999109449544	0.00485447220806583	0.0292209654370838	0.20366546937185	NA	9	9	-2.4280608084436	-1.56665905676943	0.178873498249827	0.237269726869062	TRUE	0.544714545630423	0.0138350961665026	0.00625975042532619	0.365677395458241	0.217184614625605	NA
TOB1	TOB2	9	9	0.207247163105635	0.332063346645144	0.128487992643907	0.368791496286035	FALSE	0.17003540702146	0.885590544689829	0.0724901402632496	1	1	NA	9	9	-0.239034777191423	-0.194994967430173	0.0911987036657852	0.167744004904585	TRUE	0.122346408705879	0.292958099535031	0.438371845223848	1	1	NA	9	9	-0.346888051436107	-0.102226000539787	0.15563438947322	0.229472397423494	TRUE	0.0305794465119188	0.839855696955703	0.585887136806043	1	1	NA
TOM1	TOM1L2	9	9	-0.397860271137529	-0.148275283858621	0.3226439443496	0.423437818741518	TRUE	-0.0171319870011732	0.91730746922742	0.759699921360461	1	1	NA	9	9	-0.325584566203473	-0.13171077253972	0.188732078759977	0.282100278955604	TRUE	0.0426580682347532	0.804165471363588	0.690345203176405	1	1	NA	9	9	-0.160688004065327	-0.0541525682136203	0.170838696325769	0.124438919884988	FALSE	0.131559420633642	0.0365170433777075	0.818667671046446	0.732020453232776	1	NA
TOR1A	TOR1B	9	9	-0.156456888945515	0.936225376302627	0.169744770970472	0.793600108071503	TRUE	-0.720154576245689	0.0278488341116037	3.19846169895371e-05	0.694411789798736	0.00939322181043828	NA	9	9	-0.0930565624484226	1.00220475684365	0.188522761267854	1.01168167738469	TRUE	-0.709681448171747	0.0400606942343982	0.000215016257897518	0.790186499845786	0.0236796887853442	NA	9	9	-0.136802296240048	0.844093244968582	0.13887977206998	0.719767400881317	TRUE	-0.620078645177811	0.00816577171961232	0.00439537565441944	0.263208139364927	0.18440444343992	NA
TPM3	TPM4	9	9	0.113339741552598	0.449266732086359	0.0742346511415766	0.231850725351342	TRUE	-0.0692815721951763	0.659730307793474	0.308038657674367	1	1	NA	9	9	0.182448802170451	0.295190594915388	0.0412898902716446	0.195573620191025	TRUE	0.126827418270027	0.159769654991448	0.693141488452691	1	1	NA	9	9	0.0534544121275288	0.343230489992828	0.130225059447395	0.180923483178537	TRUE	0.0134343640144096	0.54601378073394	0.834804912632688	1	1	NA
TRAK1	TRAK2	9	9	0.320429913986224	0.039400271730438	0.117818642715535	0.263883145910999	TRUE	0.530682469950478	0.0168507953381733	0.000554026752984786	0.473814648284209	0.0524887810264285	NA	9	9	0.343903928534645	0.144350158841902	0.0646948850854466	0.131724018834613	TRUE	0.435617338559084	0.0116191082275346	0.000664080193188587	0.357100352228774	0.0548512440070183	NA	9	9	0.13840826249844	0.290814696607033	0.0876229207437297	0.12579478710835	FALSE	0.132967847696966	0.0183797997320612	0.736586276371898	0.441635547357728	1	NA
TRIM24	TRIM33	9	9	0.242415039380801	0.379596533344062	0.0913188533187554	0.696943855944422	TRUE	0.169053719671239	0.466632887148786	0.441592634980339	1	1	NA	9	9	0.0919135651267584	0.489532005525485	0.0865438114668735	0.189639505352511	TRUE	-0.13523698867038	0.195219531182432	0.899010701096871	1	1	NA	9	9	0.0505782107171982	0.610827657412344	0.0772893969400623	0.165993424296173	TRUE	-0.23766749666381	0.101189427880584	0.113542275293257	1	1	NA
TRIM34	TRIM5	9	9	0.222348578077365	0.542163879811378	0.390550268268212	0.0646202085341196	TRUE	0.000431092945308887	0.641257643265266	0.674962504440555	1	1	NA	9	9	0.393113985005286	0.616904678343402	0.200956327146236	0.0638836223635231	TRUE	0.143347623012667	0.994106884118592	0.169290532095699	1	1	NA	9	9	0.413499025187703	0.68586365022134	0.197485943132695	0.10936639933553	TRUE	0.153004523462866	0.0563802851341758	0.801274851673645	0.966446511794023	1	NA
TSPAN14	TSPAN17	9	9	0.0104224651300437	-0.00450357932253042	0.138107542677419	0.392525256705676	FALSE	0.215607504395778	0.00665805326290911	0.892357221518012	0.247859089024693	1	NA	9	9	-0.0698230859537921	0.364846534229677	0.0959295020082042	0.0510203506226859	TRUE	-0.226343989496145	0.174550655957603	0.0244291394574817	1	0.652212183004099	NA	9	9	0.00729749476763203	0.338529156614004	0.0749886434077898	0.104764608688254	TRUE	-0.0600965041493232	0.724823494393513	0.153710870283354	1	1	NA
TSPYL1	TSPYL4	9	9	0.133647477319835	0.346986364704399	0.164845930354116	0.234374189668411	FALSE	0.0452702432353457	0.32704694619542	0.244398196941121	1	1	NA	9	9	0.13543941573064	0.00476023603807165	0.138918010984914	0.186721004191626	TRUE	0.334472799713643	0.0644239246558842	0.062566119972358	1	1	NA	9	9	0.146644495705874	0.26849243029258	0.114882378790047	0.0861714221265434	TRUE	0.153031858335311	0.0705796675846597	0.578360615046714	1	1	NA
TTC30A	TTC30B	9	9	0.0179365808805257	-0.634725076049416	0.0698266416197496	0.170911832691933	TRUE	0.774798978251954	5.40179735976049e-05	0.00103989352645628	0.00815045144144664	0.0832896174868125	NA	9	9	0.015093663032874	-0.458342492308201	0.086170287495945	0.143384771802434	TRUE	0.632451033106605	3.0847682199547e-05	0.000191020716502017	0.00627184213633641	0.0229495260881096	NA	9	9	0.0946636506123255	-0.234272941537626	0.0204010773635495	0.0939408193558712	TRUE	0.528961460098845	9.60927102316574e-06	0.00214534646653055	0.00253984009775905	0.111184230846054	NA
UBALD1	UBALD2	9	9	-0.597113426471997	-0.603117790197917	0.426946733827699	0.39585788547795	FALSE	0.296532852979842	0.851822883405334	0.011447061159886	1	0.392933639467642	NA	9	9	0.0128208027593945	0.17589426996009	0.0460996794949772	0.279839051921775	TRUE	0.0298088077117	0.258981832564725	0.307998076353383	1	1	NA	9	9	-0.766786865519069	-0.452420959305763	0.128923324924678	0.151793833626724	TRUE	0.10234682687466	0.984664080884721	0.0761707854908654	1	1	NA
UBAP2	UBAP2L	9	9	-0.244651537262065	-0.137958947794561	0.178237112971896	0.32685346108477	FALSE	0.0910690879826481	0.253656304875355	0.0664498874979344	1	1	NA	9	9	-0.42536765878461	0.00847662297071138	0.0783345317266908	0.122107041856071	TRUE	-0.28265684456129	0.000494175496536709	0.830580628627603	0.0450400788560339	1	NA	9	9	-0.686220902328255	-0.382452614967463	0.0523471217692507	0.148314540543248	TRUE	0.0348186386510699	0.438036200330406	0.370833880599348	1	1	NA
UBE2V1	UBE2V2	9	9	-0.212599617124428	0.922903582779204	0.177886604408622	1.38391015565477	TRUE	-0.756295967396415	0.000411655413367524	0.0138437249481669	0.0350984606700389	0.405367427889628	NA	9	9	-0.776750767920395	0.413519714219198	0.190980824142429	1.38535370993325	TRUE	-0.810661954877576	0.00264842040379966	0.0361499443979174	0.141695200239359	0.821258529751536	NA	9	9	-0.649060511138234	0.335523585872548	0.240705066250863	1.69902339145285	TRUE	-0.50576115257499	0.000762748915459422	0.56528156786473	0.0618461018816862	1	NA
