gene1	gene2	n_combn_A375_D14	n_single_A375_D14	mean_combn_A375_D14	mean_single_A375_D14	var_combn_A375_D14	var_single_A375_D14	orientation_agree_A375_D14	differential_combn_vs_single_A375_D14	pval1_combn_vs_single_A375_D14	pval2_combn_vs_single_A375_D14	fdr1_combn_vs_single_A375_D14	fdr2_combn_vs_single_A375_D14	significant_combn_vs_single_A375_D14	n_combn_MEWO_D14	n_single_MEWO_D14	mean_combn_MEWO_D14	mean_single_MEWO_D14	var_combn_MEWO_D14	var_single_MEWO_D14	orientation_agree_MEWO_D14	differential_combn_vs_single_MEWO_D14	pval1_combn_vs_single_MEWO_D14	pval2_combn_vs_single_MEWO_D14	fdr1_combn_vs_single_MEWO_D14	fdr2_combn_vs_single_MEWO_D14	significant_combn_vs_single_MEWO_D14	n_combn_RPE_D14	n_single_RPE_D14	mean_combn_RPE_D14	mean_single_RPE_D14	var_combn_RPE_D14	var_single_RPE_D14	orientation_agree_RPE_D14	differential_combn_vs_single_RPE_D14	pval1_combn_vs_single_RPE_D14	pval2_combn_vs_single_RPE_D14	fdr1_combn_vs_single_RPE_D14	fdr2_combn_vs_single_RPE_D14	significant_combn_vs_single_RPE_D14	n_combn_A375_D28	n_single_A375_D28	mean_combn_A375_D28	mean_single_A375_D28	var_combn_A375_D28	var_single_A375_D28	orientation_agree_A375_D28	differential_combn_vs_single_A375_D28	pval1_combn_vs_single_A375_D28	pval2_combn_vs_single_A375_D28	fdr1_combn_vs_single_A375_D28	fdr2_combn_vs_single_A375_D28	significant_combn_vs_single_A375_D28	n_combn_MEWO_D28	n_single_MEWO_D28	mean_combn_MEWO_D28	mean_single_MEWO_D28	var_combn_MEWO_D28	var_single_MEWO_D28	orientation_agree_MEWO_D28	differential_combn_vs_single_MEWO_D28	pval1_combn_vs_single_MEWO_D28	pval2_combn_vs_single_MEWO_D28	fdr1_combn_vs_single_MEWO_D28	fdr2_combn_vs_single_MEWO_D28	significant_combn_vs_single_MEWO_D28	n_combn_RPE_D28	n_single_RPE_D28	mean_combn_RPE_D28	mean_single_RPE_D28	var_combn_RPE_D28	var_single_RPE_D28	orientation_agree_RPE_D28	differential_combn_vs_single_RPE_D28	pval1_combn_vs_single_RPE_D28	pval2_combn_vs_single_RPE_D28	fdr1_combn_vs_single_RPE_D28	fdr2_combn_vs_single_RPE_D28	significant_combn_vs_single_RPE_D28
SGCE	TYMS	25	25	-0.0238701818240833	0.521276530150988	0.113075001218965	0	TRUE	-0.18125259014935	0.000247497825627031	0.000247497825627031	0.00467493115530756	0.00467493115530756	NA	25	25	0.0241200666053979	0.292650220302973	0.0243329749804816	0	TRUE	-0.0777616561630269	0.000919241272073117	0.000919241272073117	0.014398021812985	0.014398021812985	NA	25	25	-0.21010686867816	0.769331202404339	0.270712576422993	0	TRUE	-0.405736810878298	6.19773900250337e-07	6.19773900250337e-07	2.85574257138936e-05	2.85574257138936e-05	NA	25	25	-0.167379952358024	0.375063488734258	0.498207183770791	0	TRUE	0.0254791698668901	0.794870174197545	0.794870174197545	1	1	NA	25	25	0.030668260925841	0.489247821303968	0.0537092589501451	0	TRUE	-0.106549207462291	0.00210596898395485	0.00210596898395485	0.0382735914066237	0.0382735914066237	NA	25	25	-1.11473881382652	-1.47995601794183	0.237542503412311	0	TRUE	-0.124811283500543	0.0835331605853554	0.0835331605853554	0.933941594221168	0.933941594221168	NA
SKAP2	TYMS	25	25	-0.0436966175018865	0.456303778336057	0.152941123805977	0	TRUE	-0.102743090268729	0.04099273123874	0.04099273123874	0.461713740143619	0.461713740143619	NA	25	25	0.0435499842724122	0.308523960925739	0.0392666859470005	0	TRUE	-0.0873646680026045	0.00186859357141284	0.00186859357141284	0.0278102785288516	0.0278102785288516	NA	25	25	-0.399713451467148	0.732204611737143	0.249182499636265	0	TRUE	-0.465391484929034	1.65527037317308e-08	1.65527037317308e-08	1.26764576588711e-06	1.26764576588711e-06	NA	25	25	-0.308104370586584	0.220106203623754	0.592644781640654	0	TRUE	0.100887493115961	0.329479993089293	0.329479993089293	1	1	NA	25	25	0.00101644632839262	0.425123357833047	0.0424413507647503	0	TRUE	-0.0394186530495194	0.194577135274894	0.194577135274894	1	1	NA	25	25	-1.2218767090129	-1.29396370424921	0.248500670010092	0	TRUE	-0.44323277607487	1.06237718225955e-06	1.06237718225955e-06	6.87401672221026e-05	6.87401672221026e-05	NA
TMEM117	TYMS	25	25	-0.212521221729925	0.397709258970546	0.10903771408141	0	TRUE	-0.129859529490034	0.00404799189112127	0.00404799189112127	0.0575774179068475	0.0575774179068475	NA	25	25	-0.0603276484425194	0.307369331342422	0.0364254000782204	0	TRUE	-0.153065641427453	1.59239626553863e-06	1.59239626553863e-06	4.90806608814343e-05	4.90806608814343e-05	NA	25	25	-0.393089900024123	0.766343543104465	0.177240500013038	0	TRUE	-0.517929594186169	5.03289939329043e-11	5.03289939329043e-11	1.04355786394203e-08	1.04355786394203e-08	NA	25	25	-0.316345187054527	0.186665488847597	0.459395874134932	0	TRUE	0.141180995607836	0.124620498384571	0.124620498384571	1	1	NA	25	25	-0.149051244929052	0.43089719496166	0.091807342432952	0	TRUE	-0.161262823369659	0.0014884906816485	0.0014884906816485	0.0278276966713	0.0278276966713	NA	25	25	-1.27592809847798	-1.31880366720228	0.232898401414481	0	TRUE	-0.447964851555733	4.80237273785579e-07	4.80237273785579e-07	3.3702605375627e-05	3.3702605375627e-05	NA
TRIP6	TYMS	25	25	-0.239662765233082	0.339908414990922	0.143724362121478	0	TRUE	-0.0644526176081161	0.168620464778991	0.168620464778991	1	1	NA	25	25	0.105027871554859	0.37317645890253	0.0323792735646946	0	TRUE	-0.136437214920258	2.91605461660341e-06	2.91605461660341e-06	8.21110501062828e-05	8.21110501062828e-05	NA	25	25	-0.497826043371696	0.600828816523058	0.265296915828124	0	TRUE	-0.337868078173695	4.02602112303356e-06	4.02602112303356e-06	0.000142366335274856	0.000142366335274856	NA	25	25	-0.487827895419214	0.0912552501345384	0.613419961318555	0	TRUE	0.134877216475012	0.178204990038676	0.178204990038676	1	1	NA	25	25	0.0105064116733144	0.5398655660386	0.0544852824822667	0	TRUE	-0.190640110292472	3.30581580821711e-06	3.30581580821711e-06	0.000128888377695513	0.000128888377695513	NA	25	25	-1.62278680148244	-1.35802753191181	0.203617406732015	0	TRUE	-0.633223377630273	4.18717371846024e-10	4.18717371846024e-10	7.64015092240056e-08	7.64015092240056e-08	NA
TSPAN13	TYMS	25	25	0.0601429076487566	0.434085662289278	0.126223896141004	0	TRUE	-0.00927792999474596	0.838901368960927	0.838901368960927	1	1	NA	25	25	0.0721933336723789	0.442962052788648	0.0261760117620307	0	TRUE	-0.252715690328818	1.97446416741989e-12	1.97446416741989e-12	3.53207602696836e-10	3.53207602696836e-10	NA	25	25	0.0368521904985248	0.882642510860123	0.174350701168551	0	TRUE	-0.406504134191059	1.38918296067932e-07	1.38918296067932e-07	7.82339747970828e-06	7.82339747970828e-06	NA	25	25	-0.10973406990515	0.272860390545865	0.570994869637954	0	TRUE	0.212374558885224	0.0445040452504922	0.0445040452504922	0.562358486661037	0.562358486661037	NA	25	25	0.0667633089531672	0.568451781203295	0.0719477842243246	0	TRUE	-0.19203958657288	8.04893346028194e-06	8.04893346028194e-06	0.000283523809580474	0.000283523809580474	NA	25	25	-0.921906730499932	-1.00795719217247	0.169474981796707	0	TRUE	-0.613484038437183	9.05074578309904e-10	9.05074578309904e-10	1.47450857395202e-07	1.47450857395202e-07	NA
UAP1	UAP1L1	25	25	-0.682262026586072	0.0344948277561434	0.60917456404151	0	TRUE	0.100623101453725	0.282617970473221	0.282617970473221	1	1	NA	25	25	-0.333905776677889	0.0477689645397552	0.203685811714123	0	TRUE	0.0107066950009515	0.847372795071044	0.847372795071044	1	1	NA	25	25	-0.805646451890974	-0.0252075019635913	0.308857502482925	0	TRUE	0.359655973135779	1.61083676617842e-05	1.61083676617842e-05	0.000472543841015892	0.000472543841015892	NA	25	25	-0.930045117127176	-0.00957583719856936	0.851557193459806	0	TRUE	-0.03676275760871	0.76866814280098	0.76866814280098	1	1	NA	25	25	-0.732340424775238	0.350715040230524	0.646389820953557	0	TRUE	-0.492828506867035	0.000167467981619288	0.000167467981619288	0.00407428571242137	0.00407428571242137	NA	25	25	-1.85048181477795	-1.92496201579564	0.323966569151325	0	TRUE	-0.103438606190812	0.269316022823099	0.269316022823099	1	1	NA
MOCS3	UBA5	25	25	-0.824158737489466	-0.574518322198347	0.67411638271257	0	TRUE	0.843343821944487	2.89789103487942e-08	2.89789103487942e-08	1.74682752748756e-06	1.74682752748756e-06	NA	25	25	-0.344003977041	-0.209723156304228	0.0801541849591801	0	TRUE	0.331874368236904	4.17004054510444e-10	4.17004054510444e-10	3.14416891644985e-08	3.14416891644985e-08	NA	25	25	-1.04263375323808	-0.511232391367166	0.74551358582142	0	TRUE	0.681273380047901	0.000147965342252348	0.000147965342252348	0.00324502192159277	0.00324502192159277	NA	25	25	-1.58703174251024	-1.69173109309079	0.889086285793316	0	TRUE	0.943700721993391	0.000736152354157995	0.000736152354157995	0.0178146509586765	0.0178146509586765	NA	25	25	-1.18620886698964	-0.993179049150589	0.650607505067109	0	TRUE	0.876209483000678	5.11433256169927e-07	5.11433256169927e-07	2.48270588511773e-05	2.48270588511773e-05	NA	25	25	-2.39054713501883	-3.50483118733547	0.511438685725491	0	TRUE	0.550244931315642	0.0102845976520467	0.0102845976520467	0.147298673705704	0.147298673705704	NA
UBAP2	UBAP2L	25	25	-0.26980103763058	0.332890994112596	0.181111382617032	0	TRUE	-0.0687995844552733	0.177529599306307	0.177529599306307	1	1	NA	25	25	-0.0311969446954063	0.0429862711786466	0.0301308357154751	0	TRUE	0.220612079108066	7.40382140714843e-10	7.40382140714843e-10	5.00349106285357e-08	5.00349106285357e-08	NA	25	25	-0.622731054222112	0.388052559720383	0.235849612550072	0	TRUE	-0.106420852257782	0.0715748653160132	0.0715748653160132	0.776453597130873	0.776453597130873	NA	25	25	-0.444443189719247	0.230695082422615	0.493459603292364	0	TRUE	0.00380162780009885	0.965920230013636	0.965920230013636	1	1	NA	25	25	0.0307185043626325	0.261194760328511	0.0567090899109605	0	TRUE	0.195199787130381	5.70386561703234e-06	5.70386561703234e-06	0.000211536415290578	0.000211536415290578	NA	25	25	-1.59560984039887	-1.77015246832479	0.336667122960647	0	TRUE	-0.0972137130138866	0.295279157758605	0.295279157758605	1	1	NA
EXO1	UBE2E2	25	25	-0.299491732385926	0.497715618750186	0.17479497147494	0	TRUE	-0.321120726873511	1.07014848843279e-06	1.07014848843279e-06	3.98500545867884e-05	3.98500545867884e-05	NA	25	25	-0.0881476209377635	0.359478853562153	0.026617770516859	0	TRUE	-0.240635447408354	1.06054908632525e-11	1.06054908632525e-11	1.48248502103133e-09	1.48248502103133e-09	NA	25	25	-0.297029896448807	0.618790865518779	0.261959056815227	0	TRUE	-0.247073170495132	0.000279815192469685	0.000279815192469685	0.00567296023680809	0.00567296023680809	NA	25	25	-0.739211371792227	0.42317010495315	0.466435623300044	0	TRUE	-0.459505469255321	4.90226318119634e-05	4.90226318119634e-05	0.00184052326689849	0.00184052326689849	NA	25	25	-0.163688312059429	0.497173500774028	0.0669072568975554	0	TRUE	-0.248313709522364	3.33328586573814e-07	3.33328586573814e-07	1.71810719679745e-05	1.71810719679745e-05	NA	25	25	-1.15356362738742	-1.53984436319789	0.2742667536723	0	TRUE	-0.0751268949549984	0.324981850881608	0.324981850881608	1	1	NA
ASPM	UBE2L6	25	25	-0.374171872778866	0.212439004718111	0.294236917259975	0	TRUE	0.0449016889844118	0.459493954258719	0.459493954258719	1	1	NA	25	25	-0.105269736932455	0.251694400516108	0.0460588591180808	0	TRUE	-0.107024910186881	0.000647123513685393	0.000647123513685393	0.010486480371047	0.010486480371047	NA	25	25	-0.425402318942091	0.307183491290573	0.361476817277369	0	TRUE	0.119936127471644	0.0849251543111075	0.0849251543111075	0.905135383406469	0.905135383406469	NA	25	25	-0.574062431920571	-0.0140211995077446	0.468972110427055	0	TRUE	0.223999562817431	0.0158999486868457	0.0158999486868457	0.228800741436843	0.228800741436843	NA	25	25	-0.238883437935337	0.421653986497367	0.104004033604915	0	TRUE	-0.219980079818354	0.000192208621316592	0.000192208621316592	0.00456659610428712	0.00456659610428712	NA	25	25	-1.42825530694674	-1.71184621426567	0.388369331519979	0	TRUE	-0.0488949536110586	0.591270603758406	0.591270603758406	1	1	NA
CYP11B1	UBE2L6	25	25	-0.204290398233638	0.309217783740968	0.166262507962134	0	TRUE	0.00054295346401083	0.991148673771415	0.991148673771415	1	1	NA	25	25	0.0494885457052329	0.345982992271635	0.0249268717154936	0	TRUE	-0.134295994433288	6.89132830330071e-07	6.89132830330071e-07	2.3285745077173e-05	2.3285745077173e-05	NA	25	25	-0.351567429433149	0.414264940740164	0.365850198679141	0	TRUE	0.00805248696714555	0.906101670059862	0.906101670059862	1	1	NA	25	25	-0.265675355031731	0.311690149481456	0.212278956532837	0	TRUE	-0.0110059112917017	0.877055729161103	0.877055729161103	1	1	NA	25	25	0.0412068193218301	0.595872237268856	0.0418942134486708	0	TRUE	-0.244565905342875	2.20678623377617e-09	2.20678623377617e-09	2.54849706299614e-07	2.54849706299614e-07	NA	25	25	-1.42033763872046	-1.8977311321121	0.383820854736171	0	TRUE	0.191171905990415	0.048122870699756	0.048122870699756	0.564316686473802	0.564316686473802	NA
KIF15	UBE2L6	25	25	-0.374088694206597	0.0311983634661874	0.237346243736539	0	TRUE	0.303177303459764	4.379934011373e-06	4.379934011373e-06	0.000131879077788814	0.000131879077788814	NA	25	25	-0.0154772545387506	0.243867681123831	0.0360274004289826	0	TRUE	-0.0375270538346876	0.141174313256981	0.141174313256981	1	1	NA	25	25	-0.713695889039561	-0.0534051617516168	0.464816619318646	0	TRUE	0.442199969355138	1.56809216716208e-05	1.56809216716208e-05	0.000462981959460799	0.000462981959460799	NA	25	25	-0.581527209338612	-0.097023567547427	0.462987423625997	0	TRUE	0.36901146789981	9.59716871075612e-05	9.59716871075612e-05	0.0031232528180904	0.0031232528180904	NA	25	25	-0.0773852127622131	0.396228214160448	0.0809509852307692	0	TRUE	-0.0602336816540295	0.177366044213473	0.177366044213473	1	1	NA	25	25	-1.60388626403215	-2.37059322535729	0.493479524499648	0	TRUE	0.604955391315953	1.28752201290692e-05	1.28752201290692e-05	0.000519753217419088	0.000519753217419088	NA
UBE2C	UBE2U	25	25	-0.168979761613714	0.57836168732584	0.395587472214233	0	TRUE	-0.341545026702158	8.45025581037702e-05	8.45025581037702e-05	0.00183557244056152	0.00183557244056152	NA	25	25	-0.292853892718928	0.104875430926146	0.11771135546296	0	TRUE	-0.041430394563304	0.364387962930765	0.364387962930765	1	1	NA	25	25	-0.77726601699656	0.691498098599575	0.830043092560215	0	TRUE	-0.639585499983319	5.75124633001604e-07	5.75124633001604e-07	2.71866454049506e-05	2.71866454049506e-05	NA	25	25	-0.327737312966332	0.755322505539224	0.755300612618715	0	TRUE	-0.550962489277353	0.000118102315122578	0.000118102315122578	0.0036900013257549	0.0036900013257549	NA	25	25	-0.523837523906018	0.116999958141253	0.402756075097242	0	TRUE	-0.0518932654700668	0.563141974062588	0.563141974062588	1	1	NA	25	25	-2.16905764955856	-1.81740399228385	0.591273728685665	0	TRUE	-0.520963128754318	0.0002783814783606	0.0002783814783606	0.00686419441229594	0.00686419441229594	NA
UBE2V1	UBE2V2	25	25	-0.683080373326019	0.0196903597614408	0.169325863370163	0	TRUE	0.145831357855622	0.00219840881059753	0.00219840881059753	0.0335958077514159	0.0335958077514159	NA	25	25	-0.0269553490095216	0.0991673405985981	0.0303751855673965	0	TRUE	0.14892425573645	1.18625023159183e-06	1.18625023159183e-06	3.8107366142375e-05	3.8107366142375e-05	NA	25	25	-1.07839237716601	-0.245088503184877	0.247308350517053	0	TRUE	0.447212152271866	1.00207094493043e-05	1.00207094493043e-05	0.000317436560475699	0.000317436560475699	NA	25	25	-0.765326521310722	0.243055833571644	0.293284970419841	0	TRUE	-0.250612709402517	0.000647311258504831	0.000647311258504831	0.0159180627959379	0.0159180627959379	NA	25	25	-0.21121880984494	0.219291592117035	0.142653735106309	0	TRUE	0.0611206657676992	0.304658225235619	0.304658225235619	1	1	NA	25	25	-1.92531292468274	-2.37708479928038	0.311045507923641	0	TRUE	0.335403766428754	0.00383011182540032	0.00383011182540032	0.0645899802104413	0.0645899802104413	NA
UBN1	UBN2	25	25	-0.23644868327524	0.342685507503875	0.167705989221781	0	TRUE	-0.0636009540778873	0.199100266914807	0.199100266914807	1	1	NA	25	25	0.0011711365284079	0.359413006715204	0.0376675553997724	0	TRUE	-0.183816283550999	4.88312300372026e-08	4.88312300372026e-08	2.07209740483085e-06	2.07209740483085e-06	NA	25	25	-0.960736897010869	-0.00627975338775443	0.565887603739171	0	TRUE	0.198932296648094	0.0544054245026534	0.0544054245026534	0.61127570700583	0.61127570700583	NA	25	25	-0.237745671425872	0.619833106078615	0.249776471259659	0	TRUE	-0.358750398631444	0.000121239104644266	0.000121239104644266	0.00376223875342976	0.00376223875342976	NA	25	25	0.00876310914406248	0.591412052578445	0.0845595408529697	0	TRUE	-0.264568071375896	5.24460216300971e-07	5.24460216300971e-07	2.53163859655207e-05	2.53163859655207e-05	NA	25	25	-1.91052164042054	-2.55476032416	0.505386424216699	0	TRUE	0.505626184979787	0.000728830902741632	0.000728830902741632	0.0158317327773587	0.0158317327773587	NA
UCK2	UCKL1	25	25	-0.125667707876561	0.220835261367931	0.137576944060946	0	TRUE	0.170189659613082	0.000754315675398286	0.000754315675398286	0.012767778220926	0.012767778220926	NA	25	25	0.0778761116471215	0.130550696105526	0.018424950724558	0	TRUE	0.176824652669911	4.82407866778608e-10	4.82407866778608e-10	3.43839189421181e-08	3.43839189421181e-08	NA	25	25	-0.119570666185214	0.483199013724663	0.212868577742224	0	TRUE	0.0404080755901581	0.461624838388253	0.461624838388253	1	1	NA	25	25	-0.0458277655562386	0.453745112699746	0.219264682090856	0	TRUE	-0.00797313991256465	0.918190638366151	0.918190638366151	1	1	NA	25	25	0.086384998200856	0.266193394156324	0.0325836116327176	0	TRUE	0.23251904229771	1.85083971455046e-09	1.85083971455046e-09	2.19295160342113e-07	2.19295160342113e-07	NA	25	25	-1.14306692748491	-1.26031129063858	0.312381683435191	0	TRUE	-0.433186534507488	7.09156118938186e-06	7.09156118938186e-06	0.000326759051614635	0.000326759051614635	NA
U2AF2	UHMK1	25	25	-1.780571108999	-0.481627156308288	1.0380055779218	0	TRUE	-0.0806121199095196	0.583729674163247	0.583729674163247	1	1	NA	25	25	-1.40027746289533	-0.163908274332529	0.463770431426257	0	TRUE	-0.293537170907289	0.000311741807765877	0.000311741807765877	0.00540704853552032	0.00540704853552032	NA	25	25	-1.62001537081329	-0.153085246983959	0.8170925620715	0	TRUE	-0.244873295326947	0.0861523886854125	0.0861523886854125	0.913944523202758	0.913944523202758	NA	25	25	-1.8172364369187	-0.92596865124651	1.13566843589525	0	TRUE	0.0430188252746691	0.831811050736216	0.831811050736216	1	1	NA	25	25	-1.77015998689608	-0.394063434749134	0.839163185489659	0	TRUE	-0.355358332298515	0.0109663494412409	0.0109663494412409	0.160078507236473	0.160078507236473	NA	25	25	-2.35783903150361	-2.92255756135941	0.561869771025548	0	TRUE	0.227617154409092	0.206116693074771	0.206116693074771	1	1	NA
ULK1	ULK2	25	25	0.174233109844847	0.591041968166161	0.0548354258433692	0	TRUE	-0.150849817678078	6.54968639080468e-05	6.54968639080468e-05	0.00146457395041969	0.00146457395041969	NA	25	25	0.0848142334037712	0.27401758861809	0.0220992599722637	0	TRUE	-0.0135544008808744	0.507696201144086	0.507696201144086	1	1	NA	25	25	-0.0440981944183005	0.633152436805199	0.227909032713246	0	TRUE	-0.126327617879272	0.0363267287774972	0.0363267287774972	0.429299075941717	0.429299075941717	NA	25	25	0.224095525409016	0.787667724420246	0.111318903897908	0	TRUE	-0.179103630619925	0.00330891692056725	0.00330891692056725	0.0603065827252115	0.0603065827252115	NA	25	25	0.122818092068375	0.535727673527215	0.0424442022810771	0	TRUE	-0.110800824597677	0.000457292717127515	0.000457292717127515	0.00986290568287555	0.00986290568287555	NA	25	25	-0.974062747563044	-1.58912653117506	0.347782948345805	0	TRUE	0.116531355802034	0.171871055086632	0.171871055086632	1	1	NA
UNC119	UNC119B	25	25	-0.447470126681718	0.122004862907719	0.170981652192164	0	TRUE	0.129354366720064	0.00860199666948783	0.00860199666948783	0.114734527364236	0.114734527364236	NA	25	25	-0.186161465260079	-0.00172275159635428	0.0534775298838758	0	TRUE	0.166345290391992	2.11494965895414e-05	2.11494965895414e-05	0.000470616490023088	0.000470616490023088	NA	25	25	-0.670731026754087	0.256881777665948	0.266989508798541	0	TRUE	0.052656917089872	0.392923654938267	0.392923654938267	1	1	NA	25	25	-0.432044615954921	0.218226505810834	0.197260437654881	0	TRUE	-0.011302792127414	0.860074006925445	0.860074006925445	1	1	NA	25	25	-0.258337039546777	0.184752617413596	0.10998243581594	0	TRUE	0.04652968423882	0.416993384616652	0.416993384616652	1	1	NA	25	25	-1.66459985446021	-1.87334327079341	0.291621134001546	0	TRUE	-0.0165078349679682	0.845483586220174	0.845483586220174	1	1	NA
UNC45A	UNC45B	25	25	-0.422657438527615	0.112200287526152	0.124006278616537	0	TRUE	0.154191193862553	0.000611470886372935	0.000611470886372935	0.0105856158977267	0.0105856158977267	NA	25	25	-0.0859513812596049	0.0865865924144908	0.0404767717720691	0	TRUE	0.125664651277139	7.77403544285363e-05	7.77403544285363e-05	0.00152768709551222	0.00152768709551222	NA	25	25	-0.883591708125987	-0.153241807039505	0.285777522941995	0	TRUE	0.48270680103124	1.23062301377951e-07	1.23062301377951e-07	7.10589700141894e-06	7.10589700141894e-06	NA	25	25	-0.493623848601598	0.190761613369465	0.185904473326075	0	TRUE	-0.018313397998702	0.754343943592547	0.754343943592547	1	1	NA	25	25	-0.180830547345556	0.209003889666851	0.0686504799216183	0	TRUE	0.0882583145069007	0.0569273701203298	0.0569273701203298	0.667563352078559	0.667563352078559	NA	25	25	-1.85928380776511	-2.20404597020075	0.246232662953737	0	TRUE	0.224249445705657	0.0121211793771855	0.0121211793771855	0.16960874674785	0.16960874674785	NA
UPF3A	UPF3B	25	25	-0.28743508464593	0.182273180428086	0.249498903301663	0	TRUE	0.136064642877354	0.0208998227694906	0.0208998227694906	0.252549558883355	0.252549558883355	NA	25	25	-0.152145564559549	0.0416714133943675	0.0574547854656465	0	TRUE	0.134532525867451	0.00038391556517129	0.00038391556517129	0.00654685769079049	0.00654685769079049	NA	25	25	-0.596651488861748	0.0238213022762768	0.332078528176632	0	TRUE	0.418001377928195	2.3479830353208e-06	2.3479830353208e-06	9.00054816422367e-05	9.00054816422367e-05	NA	25	25	-0.660518099390503	0.187252632129441	0.60508268727592	0	TRUE	-0.0985925631518187	0.303901988033958	0.303901988033958	1	1	NA	25	25	-0.426281496061638	0.249034808210344	0.187463783521688	0	TRUE	-0.153203187402063	0.0306854647925714	0.0306854647925714	0.389993912183512	0.389993912183512	NA	25	25	-1.48195818041753	-2.10100755971626	0.623902844811398	0	TRUE	0.381899167455706	0.00278210036201461	0.00278210036201461	0.0490945419318472	0.0490945419318472	NA
PMPCB	UQCRC1	25	25	-1.05211743038138	0.334138476032374	0.573177141961887	0	TRUE	-0.530260984176758	1.91887318024132e-06	1.91887318024132e-06	6.58135926474732e-05	6.58135926474732e-05	NA	25	25	-0.441586385222073	0.197547175112889	0.377926459198618	0	TRUE	-0.256102643060085	0.00181594701022181	0.00181594701022181	0.0270709010866766	0.0270709010866766	NA	25	25	-0.985218634143453	0.752619317158201	0.450509520820629	0	TRUE	-0.835995591916082	8.22545573015603e-12	8.22545573015603e-12	2.55162285133513e-09	2.55162285133513e-09	NA	25	25	-1.59109891669154	-0.0473720685332498	0.363528245914466	0	TRUE	-0.39597939080183	0.000365897302745357	0.000365897302745357	0.00964792840164428	0.00964792840164428	NA	25	25	-0.940786016643334	0.13769193172757	0.897042933271189	0	TRUE	-0.390784705964363	0.00657014373335142	0.00657014373335142	0.104245661258256	0.104245661258256	NA	25	25	-2.10803797116069	-1.77812861494514	0.447647128353792	0	TRUE	-0.509904068411909	0.000133871477861354	0.000133871477861354	0.00373500568954271	0.00373500568954271	NA
USP13	USP5	25	25	-0.599427737052931	0.303028867249507	0.260683192497879	0	TRUE	-0.211941564277329	0.000793687996515348	0.000793687996515348	0.0133352433457558	0.0133352433457558	NA	25	25	-0.458055160027511	0.176823045015052	0.126098945581633	0	TRUE	-0.255474273906741	7.7185203521116e-06	7.7185203521116e-06	0.000192636749573583	0.000192636749573583	NA	25	25	-1.08272236413798	0.323739651461036	0.441452770034459	0	TRUE	-0.301630676313666	0.000835457858749084	0.000835457858749084	0.0149453240181412	0.0149453240181412	NA	25	25	-0.675797810251636	0.286321906159016	0.302140312805328	0	TRUE	-0.241944476702445	0.0021362569212696	0.0021362569212696	0.0421854289883361	0.0421854289883361	NA	25	25	-0.802962082063558	0.258344006981028	0.231243970690634	0	TRUE	-0.469047428770208	3.61471519356514e-07	3.61471519356514e-07	1.84234948029619e-05	1.84234948029619e-05	NA	25	25	-2.07246768508016	-2.22894897425684	0.285079740006291	0	TRUE	0.0495255475828063	0.617014677677848	0.617014677677848	1	1	NA
USP35	USP38	25	25	-0.192139596222502	0.48870314205273	0.0628070489308619	0	TRUE	-0.244105469007266	7.74575509110179e-08	7.74575509110179e-08	3.86156752962924e-06	3.86156752962924e-06	NA	25	25	-0.244382119408421	0.122287895062804	0.0386441784523962	0	TRUE	-0.03411645563617	0.233543956440353	0.233543956440353	1	1	NA	25	25	-0.780002021643387	0.436318814443595	0.33240189753691	0	TRUE	-0.268667424698197	0.00034334851598567	0.00034334851598567	0.00683944181495441	0.00683944181495441	NA	25	25	-0.11173272720102	0.687345687706391	0.0593239312045751	0	TRUE	-0.33373555992374	1.53660846481476e-07	1.53660846481476e-07	1.57515819580706e-05	1.57515819580706e-05	NA	25	25	-0.365128283833719	0.155207516809567	0.081470368996734	0	TRUE	-0.0121100415119574	0.818317213114502	0.818317213114502	1	1	NA	25	25	-1.7868523774227	-1.51904610491673	0.344445003128877	0	TRUE	-0.552916137939576	6.22344661569971e-07	6.22344661569971e-07	4.2371821376525e-05	4.2371821376525e-05	NA
USP36	USP42	25	25	-0.0767127983984126	0.473302832449816	0.344422339363084	0	TRUE	-0.140164779313322	0.0509187205115995	0.0509187205115995	0.558348197504925	0.558348197504925	NA	25	25	-0.0628695211606342	0.110836594176361	0.084855686983476	0	TRUE	0.103595872699367	0.0129751160953123	0.0129751160953123	0.161494687477508	0.161494687477508	NA	25	25	-0.414899950736804	0.443095215666854	0.589582055061064	0	TRUE	-0.069594304122784	0.431159746926214	0.431159746926214	1	1	NA	25	25	-0.305145830733207	0.536506397010031	0.699955470381932	0	TRUE	-0.270371720545997	0.0298554075886451	0.0298554075886451	0.397054252276402	0.397054252276402	NA	25	25	-0.166546823183443	0.234954300580644	0.176566517337631	0	TRUE	0.061549975599183	0.363888739228981	0.363888739228981	1	1	NA	25	25	-1.55531043513511	-1.74560453385884	0.543815944935741	0	TRUE	-0.110553657601893	0.318905997436435	0.318905997436435	1	1	NA
