gene1	gene2	n_combn_PC9	n_single_PC9	mean_combn_PC9	mean_single_PC9	var_combn_PC9	var_single_PC9	orientation_agree_PC9	differential_combn_vs_single_PC9	pval1_combn_vs_single_PC9	pval2_combn_vs_single_PC9	fdr1_combn_vs_single_PC9	fdr2_combn_vs_single_PC9	significant_combn_vs_single_PC9	n_combn_HeLa	n_single_HeLa	mean_combn_HeLa	mean_single_HeLa	var_combn_HeLa	var_single_HeLa	orientation_agree_HeLa	differential_combn_vs_single_HeLa	pval1_combn_vs_single_HeLa	pval2_combn_vs_single_HeLa	fdr1_combn_vs_single_HeLa	fdr2_combn_vs_single_HeLa	significant_combn_vs_single_HeLa
SLC6A2	SLC6A3	16	16	0.146269461207972	0.524183438465865	0.0377151976443143	0.0465191180157116	TRUE	-0.0934905091906782	0.257428422585758	0.257428422585758	1	1	NA	16	16	-0.55861785156292	0.299663618775912	0.115124526026572	0.465634788884161	TRUE	-0.137829934496398	0.349517179118256	0.349517179118256	1	1	NA
SLC7A6	SLC7A7	16	16	-0.0540341754251007	0.171570630487777	0.0737988987808011	0.0323394496778987	TRUE	0.0571342688792385	0.520610897245864	0.520610897245864	1	1	NA	16	16	-0.0936569323386956	0.742761073713258	0.151106165574686	0.209754058551667	TRUE	-0.0816034834987676	0.584873754677775	0.584873754677775	1	1	NA
SLC9A2	SLC9A4	16	16	-0.0975991037223655	0.372499607966379	0.0518643080401266	0.0364600056319217	TRUE	-0.189376495006431	0.0175209255942051	0.0175209255942051	0.658350102423625	0.658350102423625	NA	16	16	-0.0268086094545092	0.82489940995716	0.404343951828167	0.32479801654875	TRUE	-0.105556109877167	0.237864640172009	0.237864640172009	1	1	NA
SLC9B1	SLC9B2	16	16	0.117312600798898	0.444497178338266	0.069671552254858	0.0428381477746233	TRUE	-0.043039239132808	0.606923233314921	0.606923233314921	1	1	NA	16	16	0.245645002920871	1.06542082430821	0.099414069405219	0.017230932979563	TRUE	-0.0577799368730441	0.581184645825912	0.581184645825912	1	1	NA
SLFN12	SLFN12L	16	16	-0.0350010202322192	0.105084546382946	0.10019768055063	0.0568572420168818	TRUE	0.145241759995372	0.0959322262870533	0.0959322262870533	1	1	NA	16	16	0.19861543740513	1.15297559030459	0.295412363722992	0.151936245786773	TRUE	-0.193444319381844	0.119531949371172	0.119531949371172	1	1	NA
SMARCA2	SMARCA4	16	16	-0.647349631470323	-0.40380450992075	0.31061621337956	0.2467172015689	TRUE	0.0680299926472126	0.465791777223495	0.465791777223495	1	1	NA	16	16	-0.821367148308434	0.0932641786053399	0.858495629950743	0.620086617501896	TRUE	-0.160383134587454	0.150340515504779	0.150340515504779	1	1	NA
SMARCA1	SMARCA5	16	16	-0.514942071371549	-0.311813669764127	0.233017639898941	0.115151911578218	TRUE	0.120160084843342	0.280761740083104	0.280761740083104	1	1	NA	16	16	-1.72097419584396	-1.21454021613866	0.172089231975828	0.756128692950215	TRUE	0.278282141079233	0.0961605132151466	0.0961605132151466	1	1	NA
SMARCC1	SMARCC2	16	16	-0.400147950537906	-0.280530237271207	0.357492831960866	0.130480118266534	TRUE	0.187713455593234	0.0899660771597729	0.0899660771597729	1	1	NA	16	16	-1.28893778148186	-0.86863820588221	1.02529819814041	0.346572564937716	TRUE	0.362330246708146	0.0312358183586736	0.0312358183586736	0.888896235914893	0.888896235914893	NA
SMOC1	SMOC2	16	16	0.21265304086522	0.396879228179568	0.0588160059847939	0.0957438395989649	TRUE	0.100666771957813	0.258792038423628	0.258792038423628	1	1	NA	16	16	0.134256593843556	0.776858904974682	0.186190736064002	0.107814598583881	TRUE	0.107349771735742	0.298509688550283	0.298509688550283	1	1	NA
SMURF1	SMURF2	16	16	-0.399173861825299	-0.122551516850326	0.0681421825403943	0.0464223810776453	TRUE	0.0272960973275882	0.757498291686026	0.757498291686026	1	1	NA	16	16	-0.487138006877098	0.436396218340276	0.394485515737823	0.36778382346242	TRUE	-0.20289944775589	0.0869642300702688	0.0869642300702688	1	1	NA
SNAP23	SNAP25	16	16	-0.417313275116137	-0.191868841404113	0.291596936037391	0.392829344868087	TRUE	0.0760514691937342	0.502098627830131	0.502098627830131	1	1	NA	16	16	-0.986732909961877	0.401282421006156	0.860049288966751	0.391361526557409	TRUE	-0.660641313166787	0.000336041683109068	0.000336041683109068	0.0400172165234557	0.0400172165234557	NA
SNCA	SNCB	16	16	0.010287885183373	0.508658787157056	0.0781825346023392	0.295443172346062	TRUE	-0.206163297227153	0.10694803405087	0.10694803405087	1	1	NA	16	16	-0.251051171490584	0.532653909406306	0.203747320158956	0.0448725105217277	TRUE	-0.0379940841157359	0.779973837284609	0.779973837284609	1	1	NA
SNRPA	SNRPB2	16	16	-0.463504697872325	-0.0810283381031452	0.0821127234661466	0.1988130782082	TRUE	-0.0704196166614898	0.531806422560836	0.531806422560836	1	1	NA	16	16	-1.25095006685091	-0.545155945409607	1.02366759302677	1.1848062905787	TRUE	0.0424191981570719	0.766051963505755	0.766051963505755	1	1	NA
SNRPB	SNRPN	16	16	-0.452404456165552	-0.235937068345851	0.246487494660759	0.369846908052646	TRUE	0.0980783027781932	0.257516178214526	0.257516178214526	1	1	NA	16	16	-1.56091141731952	-0.653000820621222	1.68165681456719	2.01341100751183	TRUE	-0.14977440391249	0.232404085486161	0.232404085486161	1	1	NA
SNX1	SNX2	16	16	-0.252038598081848	0.0627343922205552	0.133148117324096	0.116080349211871	TRUE	-0.0149078016333334	0.860204070252371	0.860204070252371	1	1	NA	16	16	-0.789132764260669	-0.130236755246498	0.18649031858969	0.0786231058172257	TRUE	0.0377613886494535	0.751857713587913	0.751857713587913	1	1	NA
SNX12	SNX3	16	16	-0.132290445243778	0.280654244777402	0.0659500369991923	0.0499899468029941	TRUE	-0.130878812957506	0.178097476724548	0.178097476724548	1	1	NA	16	16	-0.151550552157322	0.773414469124343	0.145636214058519	0.300482675035625	TRUE	-0.177616391087286	0.238967988198833	0.238967988198833	1	1	NA
SORCS1	SORCS3	16	16	-0.0252927789299879	0.282160572209277	0.153608890801458	0.13533033927551	TRUE	-0.0149053525431742	0.872450976771913	0.872450976771913	1	1	NA	16	16	0.396690674141546	1.23202812423365	0.13013455364687	0.0622865129671154	TRUE	-0.0711138174938513	0.525351207226493	0.525351207226493	1	1	NA
SOS1	SOS2	16	16	-0.195676549428896	0.0883612486689455	0.206139591091902	0.0702093263614131	TRUE	0.00928583827271348	0.93299528542013	0.93299528542013	1	1	NA	16	16	-1.09987176239592	0.136223393472026	0.470965276426095	0.0657945008304809	TRUE	-0.517700189532658	0.000303629155943481	0.000303629155943481	0.037305254347056	0.037305254347056	NA
SOX1	SOX2	16	16	0.121921936763342	0.31969418528551	0.132240216638569	0.111488819519853	TRUE	0.088855187570013	0.374109704847717	0.374109704847717	1	1	NA	16	16	-0.0317018789226896	0.574656121076453	0.0414537172711614	0.153284972391324	TRUE	0.152343248113995	0.186628429310433	0.186628429310433	1	1	NA
SOX14	SOX21	16	16	0.0730046553798755	0.295049081256172	0.0311361894306752	0.0356203085951452	TRUE	0.0586340823597093	0.44207999138243	0.44207999138243	1	1	NA	16	16	0.0514348243993676	0.505949831475457	0.115353590143035	0.312170127305794	TRUE	0.288224280661265	0.0353768246956992	0.0353768246956992	0.968803233063322	0.968803233063322	NA
SOX5	SOX6	16	16	0.112385275076799	0.47912282302742	0.051239427896677	0.0317474063530038	TRUE	-0.0840644860944138	0.288352787970733	0.288352787970733	1	1	NA	16	16	-0.217805906764984	0.446719875431991	0.328667863974758	0.145750989837915	TRUE	0.0678604433535848	0.601095830308753	0.601095830308753	1	1	NA
SP8	SP9	16	16	-0.403308644901299	-0.0264235493900763	0.171746802010883	0.182570188053403	TRUE	-0.0644486738586842	0.475627587400332	0.475627587400332	1	1	NA	16	16	-0.480954331108339	-0.160183593795195	0.111837236526631	0.486453237962547	TRUE	0.411946409696133	0.00804863194288231	0.00804863194288231	0.351484814955317	0.351484814955317	NA
SPAG11A	SPAG11B	16	16	0.153976262439893	0.420517006889963	0.0539178794581049	0.0806870792632189	TRUE	0.0190805229917092	0.829741239597556	0.829741239597556	1	1	NA	16	16	-0.128045893319621	0.407308746691482	0.313639406506289	0.340011795784676	TRUE	0.202653087277346	0.152028163555873	0.152028163555873	1	1	NA
MAPK8IP3	SPAG9	16	16	-0.207252536255162	-0.00361478045192204	0.0665167033327027	0.0709891665382216	TRUE	0.0910022282883479	0.238095816846088	0.238095816846088	1	1	NA	16	16	-1.5223677639623	-0.831788919003673	0.177600224617048	0.296786794845749	TRUE	0.103577233712067	0.446227618749779	0.446227618749779	1	1	NA
SPOCK1	SPOCK3	16	16	0.0900533048327773	0.328704514195688	0.129303412077657	0.0945810908292058	TRUE	0.0415225716635783	0.743242029694213	0.743242029694213	1	1	NA	16	16	-0.00830606740734211	0.461456391887688	0.337563393229872	0.266857190105235	TRUE	0.268258072998942	0.0529330143752239	0.0529330143752239	1	1	NA
SPOP	SPOPL	16	16	-0.305010993630469	0.0106340436550728	0.171161006877667	0.0701197895396047	TRUE	-0.0152965029386232	0.884159487891999	0.884159487891999	1	1	NA	16	16	-1.0356268534559	-0.778373787496473	0.411748933694952	1.22046655057141	TRUE	0.527836450658618	0.019785888374652	0.019785888374652	0.642757651748189	0.642757651748189	NA
SPRED1	SPRED2	16	16	0.216170914855273	0.564942967870091	0.16297080952283	0.087933798078245	TRUE	-0.0547180432987519	0.604697344875264	0.604697344875264	1	1	NA	16	16	-0.10323264629962	0.876288848847979	0.208688030913303	0.191123216328961	TRUE	-0.228559946000472	0.0700234367721993	0.0700234367721993	1	1	NA
SPRR1A	SPRR1B	16	16	0.203963101364826	0.553181279514856	0.0247373431862774	0.0400651604300423	TRUE	-0.0620968303757074	0.411247355383818	0.411247355383818	1	1	NA	16	16	0.377103012582059	1.26560230307215	0.0746749066547556	0.220991385621125	TRUE	-0.123181606555885	0.236040105105419	0.236040105105419	1	1	NA
SPRR2A	SPRR2B	16	16	-0.343526120589183	-0.0135198321357662	0.0907661527759039	0.193178064767801	TRUE	-0.0235820520094466	0.813979616336643	0.813979616336643	1	1	NA	16	16	-0.779060410132927	0.0138836676659808	0.657742838993127	0.581322353742936	TRUE	-0.0462772725328457	0.789888326176839	0.789888326176839	1	1	NA
SPRY1	SPRY2	12	12	-0.0141502186931365	0.101517366146307	0.0659373354707794	0.00434846752714383	TRUE	0.167925492821988	0.0814878873059115	0.0814878873059115	1	1	NA	12	12	-0.465738828668644	0.352201688710927	0.257087993469189	0.114777503160462	TRUE	-0.104576718771413	0.529841028167892	0.529841028167892	1	1	NA
SPTA1	SPTAN1	16	16	0.0205086814928882	0.406708796421444	0.0726576093255848	0.0478637162828961	TRUE	-0.104401467890286	0.249882998414246	0.249882998414246	1	1	NA	16	16	-0.573969746871708	0.43609587874365	0.119873141047746	0.33075907207488	TRUE	-0.294667520009269	0.019846232455221	0.019846232455221	0.642757651748189	0.642757651748189	NA
SPTLC2	SPTLC3	16	16	-0.132597558908368	0.187966897763048	0.309826036956341	0.48272490567083	TRUE	-0.00771551209836401	0.946151592973144	0.946151592973144	1	1	NA	16	16	-0.901502894779989	0.14692063617054	1.43660552125027	0.781820416034564	TRUE	-0.290070465457518	0.0270550055806559	0.0270550055806559	0.805455149453152	0.805455149453152	NA
SRGAP2B	SRGAP2C	16	16	-0.508384790329514	-0.584457843098819	0.159335195183528	0.133039989447699	TRUE	0.399162895844445	4.63174470920365e-05	4.63174470920365e-05	0.0130932430959953	0.0130932430959953	NA	16	16	-1.24627340565798	-1.10134512514774	0.573888880504256	1.36299072951615	TRUE	0.624471947528641	0.00313551180242578	0.00313551180242578	0.192621596128047	0.192621596128047	NA
GCA	SRI	16	16	0.0233694812503825	0.271072190450058	0.0363536583972309	0.0180583156844571	TRUE	0.0340966628147162	0.619468482464346	0.619468482464346	1	1	NA	16	16	-0.446463775156601	0.104052756111396	0.418397401622905	0.198352426398868	TRUE	0.16950756231882	0.181539255127613	0.181539255127613	1	1	NA
SRSF1	SRSF9	16	16	-1.68314536722522	-1.52248329388223	0.458571924842652	0.202699623496736	TRUE	-0.0237348690361116	0.855749221081859	0.855749221081859	1	1	NA	16	16	-3.8991043111359	-3.75253925467246	0.676815946465434	0.442335226677582	TRUE	-0.143106135311961	0.547445888785188	0.547445888785188	1	1	NA
SSTR1	SSTR4	16	16	0.0604229904520872	0.326939896316271	0.0721107855270537	0.0422411686615098	TRUE	0.0153386478497543	0.849032748585338	0.849032748585338	1	1	NA	16	16	-0.22485955372064	0.797833587836619	0.359499611488531	0.138490754514419	TRUE	-0.283922279042895	0.0167113896898918	0.0167113896898918	0.577472929974492	0.577472929974492	NA
ST7	ST7L	16	16	-0.108616247712623	-0.0128692230149852	0.113928348188068	0.111359338738849	TRUE	0.193772983672066	0.0933718456098666	0.0933718456098666	1	1	NA	16	16	-0.426336841216899	0.00617316294609935	0.252743187573102	0.0767297110645131	TRUE	0.280689585297393	0.0108686711005885	0.0108686711005885	0.442781970057992	0.442781970057992	NA
ST8SIA2	ST8SIA4	16	16	0.106963793037011	0.210274338515569	0.0933898276416068	0.197038251632376	TRUE	0.184181408811527	0.1119730635954	0.1119730635954	1	1	NA	16	16	0.119309696052415	0.50101611429846	0.212545672721611	0.420359498029641	TRUE	0.367642225955995	0.0263491197442597	0.0263491197442597	0.787968826961542	0.787968826961542	NA
STAG1	STAG2	16	16	-0.558319048745708	-0.0266186847006917	0.159622091357252	0.0246113540519911	TRUE	-0.220168179362232	0.0184740794085238	0.0184740794085238	0.687490266202395	0.687490266202395	NA	16	16	-1.25246692286932	-0.408614870959162	0.471583775678794	0.20698509740173	TRUE	-0.083510492267376	0.543646917242239	0.543646917242239	1	1	NA
STAM	STAM2	16	16	-0.314627856365617	0.328953305597297	0.141335916368772	0.0396372443822068	TRUE	-0.356777380526339	0.000359765845986061	0.000359765845986061	0.0471992396552025	0.0471992396552025	NA	16	16	-0.148027755307377	1.07845540862739	0.148429692833532	0.107309253674191	TRUE	-0.466242881019975	0.000506870053921392	0.000506870053921392	0.0527504557688534	0.0527504557688534	NA
STAMBP	STAMBPL1	16	16	-0.849058210490144	-0.541196318196325	0.714722920096618	1.03238212041518	TRUE	-0.0766356142523092	0.446688271747134	0.446688271747134	1	1	NA	16	16	-0.245610686871677	0.664036360164756	0.198218856494362	0.296411139321679	TRUE	-0.173819388196531	0.119215058061722	0.119215058061722	1	1	NA
STAT5A	STAT5B	16	16	-0.351537827388016	-0.0960529023863952	0.0635827616504022	0.110125385489746	TRUE	0.0480299449517246	0.548848835154397	0.548848835154397	1	1	NA	16	16	-0.619019367367097	0.0281793357362405	0.215556628166988	0.21050808832897	TRUE	0.0664429176572953	0.572309483514726	0.572309483514726	1	1	NA
STEAP1	STEAP1B	16	16	-0.0515978043141515	0.22272302733256	0.091299245934324	0.133948598483203	TRUE	0.0134799861387028	0.888860653753815	0.888860653753815	1	1	NA	16	16	-0.148449204894307	0.641659215585653	0.25313346165481	0.30144690510377	TRUE	-0.0460441815974202	0.687026515179098	0.687026515179098	1	1	NA
STEAP2	STEAP3	16	16	-0.0217787315851181	0.366402016574816	0.0832415891618999	0.224804020430876	TRUE	-0.0958711599610416	0.255135586366325	0.255135586366325	1	1	NA	16	16	-0.546278251839619	0.0529694903686948	0.786328200073367	0.345027327186929	TRUE	0.138982270069329	0.216591453177351	0.216591453177351	1	1	NA
OXSR1	STK39	16	16	-0.509805097239032	0.407750752297669	0.203598959506456	0.0599047111324542	TRUE	-0.620601610665214	4.00666246481824e-08	4.00666246481824e-08	0.000103378109366219	0.000103378109366219	NA	16	16	-1.07034905188872	0.310642850618811	0.804408370608209	0.257777587241101	TRUE	-0.638205647473714	0.00058166686156264	0.00058166686156264	0.0569920545306904	0.0569920545306904	NA
STK3	STK4	16	16	0.0359046785750746	0.271103020311506	0.122021529009285	0.0396605094130304	TRUE	0.0467790280347479	0.633171975999009	0.633171975999009	1	1	NA	16	16	-0.594913700229475	0.0497102628268852	0.542069479397961	0.726202820686721	TRUE	0.09618023672056	0.347338320253593	0.347338320253593	1	1	NA
STOM	STOML3	16	16	-0.111173310784332	0.283568019631606	0.0665392062986083	0.0636618371290753	TRUE	-0.111913755847839	0.266635793615068	0.266635793615068	1	1	NA	16	16	-0.255437800345065	0.712352281212586	0.362831288077943	0.342928752848765	TRUE	-0.226871718210747	0.130166656943237	0.130166656943237	1	1	NA
STRIP1	STRIP2	16	16	-0.445290788105879	-0.0156233654236929	0.0545801584125581	0.081041860441485	TRUE	-0.123327950560975	0.108032594047541	0.108032594047541	1	1	NA	16	16	-0.938554672775584	-0.117396557603833	0.255235681706499	0.56063937972891	TRUE	-0.077011344997374	0.609165070670732	0.609165070670732	1	1	NA
STX10	STX6	16	16	-0.0996577217220974	0.00814765002608671	0.104796550978831	0.0138967153207423	TRUE	0.179639048421402	0.0359001505899657	0.0359001505899657	1	1	NA	16	16	-0.0065623827189992	0.769063054820949	0.274773777822142	0.134268472632603	TRUE	-0.0269431500516576	0.802274929875477	0.802274929875477	1	1	NA
STX12	STX7	16	16	-0.131091180437175	0.138202552218092	0.20409317573103	0.124266815719198	TRUE	0.0285207054524614	0.766201174227037	0.766201174227037	1	1	NA	16	16	-0.661688196670174	0.621807385405017	0.749702380828302	0.296966109428142	TRUE	-0.541365015290785	0.000512729505653627	0.000512729505653627	0.0527504557688534	0.0527504557688534	NA
STXBP1	STXBP2	16	16	-0.258161171248224	0.0604414717618962	0.230539431714535	0.0831597030405635	TRUE	-0.0184060123570453	0.860088787482896	0.860088787482896	1	1	NA	16	16	-0.654556501767068	0.188474936189871	0.121679057645958	0.0422962109768761	TRUE	-0.14380946758705	0.161129082326873	0.161129082326873	1	1	NA
STXBP5	STXBP5L	16	16	0.0957955966861372	0.394786056500783	0.088226851301607	0.131274449794796	TRUE	-0.0136424484944365	0.898264563932426	0.898264563932426	1	1	NA	16	16	-0.175423781188281	0.557475461432101	0.232140265771129	0.171194591591926	TRUE	0.00285529336314863	0.982394074903344	0.982394074903344	1	1	NA
SULF1	SULF2	16	16	-0.00126046792231157	0.306227982998629	0.0797190370532039	0.0380396119317489	TRUE	-0.0252767201986973	0.775561585518771	0.775561585518771	1	1	NA	16	16	0.0597702716467905	1.0420361690578	0.132590607662574	0.124658864220544	TRUE	-0.220011467280779	0.040085720216184	0.040085720216184	1	1	NA
SUV39H1	SUV39H2	16	16	-0.0628457686728497	0.606393063625753	0.129755895415348	0.0546925077594918	TRUE	-0.384725783127305	0.00116007159463111	0.00116007159463111	0.102039707074949	0.102039707074949	NA	16	16	-0.386965777416806	0.400830389949112	0.310833793323212	0.146977630235238	TRUE	-0.0648357127463945	0.572798378390115	0.572798378390115	1	1	NA
HNRNPR	SYNCRIP	16	16	-0.603242439910591	-0.177165734803667	0.160308017268195	0.0669373682170967	TRUE	-0.0982860471747701	0.287354241365988	0.287354241365988	1	1	NA	16	16	-1.7832395010719	-0.785692976584487	0.646912106255661	0.428936495093458	TRUE	-0.215476490996405	0.126452508715036	0.126452508715036	1	1	NA
SYNGR1	SYNGR3	16	16	0.144390289138565	0.60479278385587	0.0808991581676695	0.0299141247826816	TRUE	-0.173543129944521	0.0657821395248157	0.0657821395248157	1	1	NA	16	16	-0.43870020868254	0.0741939403887125	0.203520806536846	0.230029140795249	TRUE	0.210986635222857	0.0664650245808274	0.0664650245808274	1	1	NA
SYNPR	SYP	16	16	-0.0354435384501989	0.173829331003332	0.0659202721878287	0.0337506623505758	TRUE	0.0729077994298915	0.40271457840599	0.40271457840599	1	1	NA	16	16	-0.214604257062985	0.532886293715836	0.191373626350619	0.325130924205111	TRUE	-0.0146906878164693	0.877760872870976	0.877760872870976	1	1	NA
SYT11	SYT4	16	16	-0.119947522613685	0.281956830729957	0.0673437762788968	0.0666260150245579	TRUE	-0.12067738000442	0.21329636082653	0.21329636082653	1	1	NA	16	16	-0.565554241004751	0.46983338657347	0.31529113476913	0.152893882874668	TRUE	-0.300016802200826	0.0543358344837093	0.0543358344837093	1	1	NA
TACR1	TACR3	16	16	-0.0281168073335608	0.248907301674264	0.084630043127931	0.114753071624781	TRUE	0.00792325099254667	0.932767319465838	0.932767319465838	1	1	NA	16	16	-0.303764194611965	0.365954356232923	0.232150104141731	0.204151403656755	TRUE	0.055351712134894	0.716635438388942	0.716635438388942	1	1	NA
TAF1	TAF1L	16	16	-0.749791184115447	-0.745807807475964	0.374262969328261	0.28956259490257	TRUE	0.295772726092015	0.00714881045396983	0.00714881045396983	0.343696404327854	0.343696404327854	NA	16	16	-1.02362604853351	-0.150511731787363	1.42888929814871	0.47317857977878	TRUE	-0.146214865815879	0.314476376655687	0.314476376655687	1	1	NA
TAF9	TAF9B	16	16	-0.307450251989697	0.0965627747716633	0.189458795821256	0.149776842928721	TRUE	-0.10310048304036	0.28645161645804	0.28645161645804	1	1	NA	16	16	-0.250482822407142	0.509799561635823	0.408353618893723	0.321167606788681	TRUE	-0.0172796205288522	0.91752913517183	0.91752913517183	1	1	NA
TANC1	TANC2	16	16	0.117417216328739	0.333726678111625	0.0572616038381957	0.076239121737415	TRUE	0.0639755473002562	0.536625393302344	0.536625393302344	1	1	NA	16	16	-0.188464737974219	0.55217766780123	0.255897291604073	0.190348060289654	TRUE	0.00770688884672492	0.948201888926886	0.948201888926886	1	1	NA
TAOK1	TAOK3	16	16	0.0308719035151733	0.364767531187484	0.0665978850021912	0.0841899508753704	TRUE	-0.0506511322157407	0.553912746916493	0.553912746916493	1	1	NA	16	16	-0.552149871652213	0.113754400421325	0.354747862466532	0.12788836920221	TRUE	0.0563860399803702	0.659663722719239	0.659663722719239	1	1	NA
TAS2R39	TAS2R40	16	16	0.158511570390846	0.441146481691083	0.0692322641254332	0.0804768656853359	TRUE	0.00122221246110737	0.989635028659668	0.989635028659668	1	1	NA	16	16	0.428866598418524	1.19443834287489	0.0692879604413595	0.153319331444933	TRUE	-0.000211121628452958	0.998563618646854	0.998563618646854	1	1	NA
TBC1D22A	TBC1D22B	16	16	-0.0416931800863778	0.202422153649813	0.0818046042245075	0.0324358668487311	TRUE	0.0404415632607084	0.567490511549885	0.567490511549885	1	1	NA	16	16	-0.581902865679147	0.418345684547577	0.75839313364278	0.513265998359111	TRUE	-0.253704858479489	0.0631478707410844	0.0631478707410844	1	1	NA
TBC1D8	TBC1D8B	16	16	-0.104940433257185	0.366793908020145	0.0545326452329156	0.0119427830107093	TRUE	-0.191625207146391	0.0167206337773003	0.0167206337773003	0.640720246804373	0.640720246804373	NA	16	16	-0.081767037601973	0.774363457258878	0.372494197457954	0.0885715512864285	TRUE	-0.108577110337317	0.474381187352248	0.474381187352248	1	1	NA
TBP	TBPL2	16	16	-0.79320714404237	-0.56157485317195	1.03328395859332	0.728164632106311	TRUE	-0.0138738430794462	0.890044625916705	0.890044625916705	1	1	NA	16	16	-1.20577426934873	-0.609120135424031	1.98368027339401	2.44041466072566	TRUE	0.0522737887459491	0.656760578767747	0.656760578767747	1	1	NA
TBX15	TBX18	12	12	-0.00412667472039595	-0.00995085357925667	0.104152265806525	0.0108436558032435	TRUE	0.290171684980422	0.00691713860582952	0.00691713860582952	0.338872614782204	0.338872614782204	NA	12	12	-0.138041019371007	0.679284679872543	0.078273618033679	0.157777497645452	TRUE	-0.0580653838018434	0.708884364015649	0.708884364015649	1	1	NA
TBX2	TBX3	16	16	-0.209606061623183	0.0448912563897889	0.0844296922133205	0.055064758346291	TRUE	0.0371113568407037	0.668164960746384	0.668164960746384	1	1	NA	16	16	-0.293834047449469	0.455473222118506	0.196669028733029	0.143730549314958	TRUE	-0.0186698931776134	0.840592809293095	0.840592809293095	1	1	NA
TBX4	TBX5	16	16	-0.144569938617056	0.0608378205414395	0.0919871499109255	0.202213431465701	TRUE	0.09085640935889	0.397771265943301	0.397771265943301	1	1	NA	16	16	-0.279441880188017	0.272435891486848	0.188240108931965	0.564250183510616	TRUE	0.178554368215257	0.147946939728864	0.147946939728864	1	1	NA
TCAF1	TCAF2	16	16	-0.120392628010428	0.149657664536303	0.1367351299974	0.0342964067180347	TRUE	0.0166362667729054	0.85920138447908	0.85920138447908	1	1	NA	16	16	-0.954888039690949	-0.209493764038521	0.366545307327202	0.321250660716573	TRUE	0.00287959018606214	0.979323700904229	0.979323700904229	1	1	NA
SCX	TCF15	16	16	0.0849595746878506	0.320457646540986	0.0375907851478575	0.0415160767447761	TRUE	0.0470887759679616	0.51482191634931	0.51482191634931	1	1	NA	16	16	-0.311398731821507	0.40873927661082	0.227443925410584	0.186551935873643	TRUE	0.0134677154176424	0.890928890123198	0.890928890123198	1	1	NA
MSC	TCF21	16	16	-0.0331133262451944	0.0837744988453472	0.00725932157543596	0.0285855014786359	TRUE	0.166298581651573	0.0252831087829695	0.0252831087829695	0.841475024680052	0.841475024680052	NA	16	16	0.189085664397071	0.960802516165589	0.0528790452080256	0.0943086275245238	TRUE	-0.00917989149705349	0.925288662515743	0.925288662515743	1	1	NA
LTF	TF	16	16	-0.371560582603838	-0.328786461531867	0.099855568505287	0.208781540403522	TRUE	0.279695459570465	0.0361352757919295	0.0361352757919295	1	1	NA	16	16	-0.837502314603186	-0.119615321819752	0.229138193387878	0.112818017558521	TRUE	-0.011012775543298	0.925555118124626	0.925555118124626	1	1	NA
TGFB2	TGFB3	16	16	-0.0527376464157229	0.0460689697116189	0.0767725646174214	0.0828301267233533	TRUE	0.186542599949592	0.0684380102527954	0.0684380102527954	1	1	NA	16	16	-0.142342416976953	0.712039105723161	0.21794848367118	0.232652085615126	TRUE	-0.111592404112362	0.259970993386547	0.259970993386547	1	1	NA
TGIF2LX	TGIF2LY	16	16	0.221727571562697	0.392459625802224	0.0525711839262091	0.0100528268691571	TRUE	0.112373943878208	0.146255517299322	0.146255517299322	1	1	NA	16	16	0.487446916225322	1.06244456658204	0.173251091018186	0.25892204225458	TRUE	0.194341735878578	0.118700602058327	0.118700602058327	1	1	NA
NLN	THOP1	16	16	0.0215293622411516	0.248641228716708	0.0371252319808801	0.0830792012715811	TRUE	0.0552861209463303	0.513248548904822	0.513248548904822	1	1	NA	16	16	-0.287483594798846	0.298693607385445	0.185644010129389	0.165142597216198	TRUE	0.134252639571947	0.175642668351254	0.175642668351254	1	1	NA
THRA	THRB	16	16	-0.116427641588191	0.407833338292207	0.104598849495686	0.19238361745035	TRUE	-0.231730547257392	0.0187062730965778	0.0187062730965778	0.692800299594127	0.692800299594127	NA	16	16	-0.93635245986068	-0.223175210791751	0.423495693612044	0.588257856839291	TRUE	0.0257198253539588	0.805732863239313	0.805732863239313	1	1	NA
TIA1	TIAL1	16	16	-0.763909818508653	0.167441659620748	0.19872920964161	0.0319037161109093	TRUE	-0.619894498322639	1.24540783476098e-07	1.24540783476098e-07	0.000192800729002721	0.000192800729002721	NA	16	16	-1.78688208218961	0.222136248225391	0.811983693228063	0.199910168307324	TRUE	-1.25452081496535	9.98851655937654e-09	9.98851655937654e-09	2.3016223115898e-05	2.3016223115898e-05	NA
JRKL	TIGD2	16	16	-0.022935060600656	0.462596868551589	0.0499689048724698	0.0304382660108374	TRUE	-0.204295323853	0.0114232833276082	0.0114232833276082	0.480551799739619	0.480551799739619	NA	16	16	-0.477956446224019	0.258072562596047	0.213495577994388	0.230871265483747	TRUE	-0.0195813575021614	0.867320184543398	0.867320184543398	1	1	NA
TIMM17A	TIMM17B	16	16	-1.01156365883975	-0.595573559609914	0.476761128709906	0.19299673062142	TRUE	-0.118638862236422	0.38305563304288	0.38305563304288	1	1	NA	16	16	-1.59232744160793	0.62195679648219	1.82947277162481	0.0798925230466653	TRUE	-1.42220069350421	1.90308023575023e-06	1.90308023575023e-06	0.000982048467878619	0.000982048467878619	NA
