gene1	gene2	n_combn_HAP1_T12	n_single_HAP1_T12	mean_combn_HAP1_T12	mean_single_HAP1_T12	var_combn_HAP1_T12	var_single_HAP1_T12	orientation_agree_HAP1_T12	differential_combn_vs_single_HAP1_T12	pval1_combn_vs_single_HAP1_T12	pval2_combn_vs_single_HAP1_T12	fdr1_combn_vs_single_HAP1_T12	fdr2_combn_vs_single_HAP1_T12	significant_combn_vs_single_HAP1_T12	n_combn_HAP1_T18	n_single_HAP1_T18	mean_combn_HAP1_T18	mean_single_HAP1_T18	var_combn_HAP1_T18	var_single_HAP1_T18	orientation_agree_HAP1_T18	differential_combn_vs_single_HAP1_T18	pval1_combn_vs_single_HAP1_T18	pval2_combn_vs_single_HAP1_T18	fdr1_combn_vs_single_HAP1_T18	fdr2_combn_vs_single_HAP1_T18	significant_combn_vs_single_HAP1_T18	n_combn_RPE1_T18	n_single_RPE1_T18	mean_combn_RPE1_T18	mean_single_RPE1_T18	var_combn_RPE1_T18	var_single_RPE1_T18	orientation_agree_RPE1_T18	differential_combn_vs_single_RPE1_T18	pval1_combn_vs_single_RPE1_T18	pval2_combn_vs_single_RPE1_T18	fdr1_combn_vs_single_RPE1_T18	fdr2_combn_vs_single_RPE1_T18	significant_combn_vs_single_RPE1_T18	n_combn_RPE1_T24	n_single_RPE1_T24	mean_combn_RPE1_T24	mean_single_RPE1_T24	var_combn_RPE1_T24	var_single_RPE1_T24	orientation_agree_RPE1_T24	differential_combn_vs_single_RPE1_T24	pval1_combn_vs_single_RPE1_T24	pval2_combn_vs_single_RPE1_T24	fdr1_combn_vs_single_RPE1_T24	fdr2_combn_vs_single_RPE1_T24	significant_combn_vs_single_RPE1_T24
SLC25A28	SLC25A37	15	15	-1.71284419832271	-0.0376093038088032	0.875297621477091	0.352216755788022	TRUE	-1.34650807261055	0.00479792329612795	6.78617992521712e-11	0.152439088601712	8.30097569990418e-08	NA	15	15	-2.06046611914757	-0.306995905299284	1.12653938693421	0.677772246233923	TRUE	-1.48859603998832	0.00893082684952435	8.79211925825142e-09	0.25258603174046	8.60374102869895e-06	NA	15	15	-1.75548995029621	-1.08634658135141	1.48570367685915	2.07980010749817	TRUE	-0.560970206131883	0.810920924204218	0.000169245034303454	1	0.0138015686052559	NA	15	15	-1.91149198148878	-1.33521433019649	1.50278967951757	1.9317768374112	TRUE	-0.636502192142497	0.609810455316812	0.000334750680615879	1	0.0282897411852868	NA
SLC25A33	SLC25A36	15	15	-0.246156123062622	0.818864284993308	0.33074784068353	0.204088219237469	TRUE	-0.574342563254408	0.0328396631673129	0.00186333868521834	0.601798632210113	0.0781622620886557	NA	15	15	-0.463070815572247	0.864067809299353	0.438586197040018	0.334167176087305	TRUE	-0.874437800198684	0.00475209375314017	9.60249372523078e-05	0.15925603838286	0.0112062295324975	NA	15	15	-0.149506371195981	-0.224695284934869	0.441217861714128	0.368172442802721	TRUE	0.353402424746658	0.0574305401901868	0.138013797990352	1	1	NA	15	15	-0.259298437238106	-0.557064298803109	0.428582905387892	0.506714775563524	TRUE	0.430413921286872	0.406203466283036	0.0089693487742819	1	0.30058812533368	NA
SLC29A1	SLC29A2	15	15	-0.422301031219562	-0.759722892175426	0.173095776942216	0.11802205097879	FALSE	0.60469608336971	6.81344515146478e-08	0.580845350708993	3.03066436670914e-05	1	NA	15	15	-0.556199598303951	-1.07946594905786	0.268862938778915	0.32315052834176	TRUE	0.752575752482567	0.000206548056550487	0.00478657664085362	0.0155478921725503	0.158243931921539	NA	15	15	-0.328199558448583	-0.304153297303105	0.334671780179837	0.712695758254888	FALSE	0.219077537880002	0.248155514581275	0.40513320748929	1	1	NA	15	15	-0.390568480523003	-0.45133273778274	0.410152289120993	0.908422287616062	FALSE	0.199782566748729	0.367970508302249	0.511925502045542	1	1	NA
SLC35D1	SLC35D2	15	15	0.0337133058925116	0.512746387573434	0.447301799512181	0.409117908395892	TRUE	0.0267511175431986	0.120526553657881	0.115585913066065	1	1	NA	15	15	-0.0953203115291923	0.525714396031132	0.54195163486188	0.587079572081899	TRUE	-0.154316574394572	0.310380076607111	0.0129125651822247	1	0.345243253642	NA	15	15	-0.135270257772461	0.251181089854204	0.697256562152308	0.522307484743392	FALSE	-0.0289464413184998	0.0915429537766028	0.0990903244657844	1	1	NA	15	15	-0.254715116508016	0.128749061121483	0.693725035419403	0.759029898889027	FALSE	-0.135684347368459	0.138236054456716	0.0522031626948623	1	0.983472915952021	NA
SLC41A2	SLC41A3	15	15	-0.114553866522814	0.40955916214773	0.173487299034124	0.398602676312272	TRUE	-0.0814802073498051	0.108086162193025	0.0433902178020304	1	0.792174393140785	NA	15	15	-0.151826258763076	0.601324002278038	0.300704440651992	0.702859054397349	TRUE	-0.28340623489053	0.616881795109366	0.00506952365579958	1	0.163684881455886	NA	15	15	0.0788397753076631	0.0613245948994338	0.421247639053538	0.493973873332136	FALSE	0.386903748412857	0.48498875744036	0.0146154456164956	1	0.397286053724088	NA	15	15	0.00688230917984065	-0.14378242568324	0.479514563229697	0.56037256881013	TRUE	0.410741406649209	0.130869057441857	0.0858262123143795	1	1	NA
SLC44A1	SLC44A3	15	15	-0.0946471516672952	-0.107368224638867	0.16804799616495	0.399579424595683	FALSE	0.394693716744413	0.0759399274483802	0.00722763549142731	1	0.211828943117552	NA	15	15	-0.0989914747690427	-0.210392478109302	0.217316111398878	0.360466008961034	FALSE	0.447046486615938	0.0605859760303898	0.01432249751711	1	0.367627268393779	NA	15	15	-0.09527786393403	-0.679551340039382	0.50842392421051	0.808576465454759	FALSE	0.822982227437535	1.7753308694695e-06	0.429645421514379	0.000510968522675958	1	NA	15	15	-0.151813941160201	-1.02663745436768	0.573148176426501	1.09772502028069	TRUE	0.981563629283271	1.11477406619491e-06	0.27597437159439	0.000568305796639275	1	NA
SLC52A2	SLC52A3	15	15	0.120979288582674	0.457649104194912	0.226170136431871	0.215379605397746	TRUE	0.158680932267298	0.58283090208415	0.23826789384515	1	1	NA	15	15	0.106540621993008	0.186516758022298	0.291434448162055	0.283976913443858	TRUE	0.346360767596266	0.0752860067611564	0.213099124351895	1	1	NA	15	15	0.292269143443902	0.219805217740575	0.374874792500856	0.662570447620576	FALSE	0.502169010571975	0.284348477612926	8.28193012234802e-05	1	0.00862179053781721	NA	15	15	0.199227203084317	-0.282485433374128	0.392930443953358	0.332420807417254	TRUE	0.750026981029774	0.135073007808466	4.85498553605252e-06	1	0.00155499999020949	NA
SLK	STK10	15	15	0.28244942639845	0.328480653441516	0.21136567776008	0.429493385074891	TRUE	0.45725828293671	0.0506357459544763	0.0156795776230834	0.837007337062876	0.370619083482517	NA	15	15	0.303881987868314	0.1563210704708	0.195130046109973	0.3783732463988	FALSE	0.601501373787736	0.086682503575493	0.000123420162137054	1	0.0137245211199	NA	15	15	-1.37149837005121	-1.11830733334596	0.588286825362989	0.668135936393561	TRUE	-0.22865433736314	0.0935025745706943	0.816976496200178	1	1	NA	15	15	-1.58472658331968	-1.51378870757631	0.781993314769146	0.812408723410394	FALSE	-0.17445219692521	0.779190995357162	0.337667109637122	1	1	NA
SMAD6	SMAD7	15	15	0.0141243354941424	0.719751072671786	0.411966640452666	0.483262070714569	TRUE	-0.175366995447011	0.243817679399428	0.653773616130597	1	1	NA	15	15	-0.0360016098257844	0.587958868011382	0.622949756274419	0.461799781046429	TRUE	-0.123292516381814	0.976648785726042	0.307641397895853	1	1	NA	15	15	-0.284924494034184	0.457546182236297	0.765645221490123	0.474701382586521	TRUE	-0.374402310838713	0.111273732834031	0.311333666352149	1	1	NA	15	15	-0.342700460734922	-0.00926424587367937	0.90971264295409	1.01172378872108	TRUE	-0.106909762788833	0.769743480627771	0.719582404152223	1	1	NA
SMARCD1	SMARCD2	15	15	-1.04728579591718	-0.982643545044515	0.447891280259635	0.234845635017891	FALSE	0.214155763737432	0.483179359568612	0.0123597043616053	1	0.314971035172151	NA	15	15	-1.25129601935849	-0.903616304555079	0.892047857097168	0.41458679108898	TRUE	-0.134485697491191	0.128915899931727	0.616924688652661	1	1	NA	15	15	-0.15064500973773	-0.586646966305834	0.628212633411491	0.494546659253048	TRUE	0.673426152244512	0.000263420723624751	0.0460245395623669	0.0234342475148754	0.866123591717318	NA	15	15	-0.181624903553314	-0.756737363811561	0.891187797227647	0.268684713272033	TRUE	0.699975684686643	0.000615901459087781	0.102528165679094	0.0491269644967147	1	NA
MIEF1	MIEF2	15	15	-0.492694917361024	0.585683319902892	0.302253191523786	0.224213552373398	TRUE	-0.653004815627532	6.78630122702171e-07	0.228442093384601	0.000184469423964977	1	NA	15	15	-0.635300592311469	0.323547610660838	0.401703051572143	0.353075993032246	TRUE	-0.611383747659662	0.000601411986877282	0.141883475862452	0.0387188323119388	1	NA	15	15	-0.24780090415719	0.520922218542147	0.263807471786459	0.447293521662896	TRUE	-0.387276936242869	0.127431155324623	0.0368508809380432	1	0.738961499230477	NA	15	15	-0.442454871477767	0.250252068275604	0.251098732043707	0.661599557569983	TRUE	-0.443893273247799	0.0241880414380076	0.191197523951179	0.537949845174097	1	NA
SMTN	SMTNL2	15	15	-0.117233760238361	0.337240609072809	0.267531591335341	0.268726674874848	TRUE	-0.00883458588005067	0.964328768611107	0.96377266588507	1	1	NA	15	15	-0.306716076415936	0.541916841101819	0.307925396687444	0.343682956292444	TRUE	-0.435136318463087	0.178029049532989	0.0173205652505486	1	0.413401419593351	NA	15	15	-0.112074678774993	-0.255583329033116	0.374868822116594	0.701906795685887	FALSE	0.435765004435916	0.0211827594337634	0.131788965755465	0.484320134778301	1	NA	15	15	-0.252552232968335	-0.479819900149529	0.452098571270088	1.10533028231643	FALSE	0.394398160597204	0.0149621942999981	0.433871013953288	0.375426083282553	1	NA
SMURF1	SMURF2	15	15	0.42052398822389	0.649536238823784	0.319324443309035	0.582757181154071	FALSE	0.373444923231479	0.00299876649984087	0.545475971566193	0.111155890707202	1	NA	15	15	0.523302699977454	0.676980395342728	0.500027398844772	0.80856375342906	FALSE	0.467126064125597	0.00678035874105112	0.409594680937969	0.208650443374592	1	NA	15	15	-1.14724851006013	-1.28065707301574	0.300809833769592	0.623434557362879	FALSE	0.152216990559928	0.0416774916776539	0.648897160369344	0.778330493956169	1	NA	15	15	-1.38551720851169	-1.61702102917798	0.389140210289619	0.528128255963052	TRUE	0.103457766644358	0.180146050929212	0.713802035724036	1	1	NA
SNAP23	SNAP25	15	15	-1.08341608062227	-0.660893579126909	1.37171445402492	1.27669427750325	FALSE	-0.039573586214738	0.075627935340225	0.100630435682436	1	1	NA	15	15	-1.33873842228669	-1.14816353569495	1.93505084842739	2.10253819981165	FALSE	0.119122412003226	0.0244246527749293	0.0114734591884954	0.517344912041184	0.31319897768994	NA	15	15	-1.00978418607199	-1.12547635999491	0.404696296291473	0.391385749932575	FALSE	0.171539575883946	0.204235685366468	0.0031662391704731	1	0.121031247991396	NA	15	15	-1.31145643377753	-1.51053193467691	0.671958833566896	0.68239211365355	FALSE	0.107840440440809	0.234780538714194	0.0219146067555233	1	0.547068078380936	NA
SNX12	SNX3	15	15	-0.434325424541022	0.0656055614005459	0.235348180474239	0.256900618146671	TRUE	-0.14315803993931	0.037431955082589	0.581553590292499	0.678332320849884	1	NA	15	15	-0.732003363050652	-0.108467346501866	0.370394963831161	0.326171490380235	TRUE	-0.341816987685276	0.0193382139726006	0.561342301626363	0.438052712454611	1	NA	15	15	-0.333676445527164	-0.187603583178239	0.396706030854585	0.581691521439259	FALSE	0.0929908963324803	0.29920379153304	0.100318025379664	1	1	NA	15	15	-0.510576845815359	-0.666034743929078	0.515126904851277	0.815263749832832	FALSE	0.228906819583653	0.396894303070966	0.0173429147894563	1	0.469756589518214	NA
SOCS4	SOCS5	12	12	-0.107239772963144	0.468762739329266	0.305984266218735	0.452180792144714	FALSE	-0.0989044244282139	0.000463458042810017	0.0316445872048002	0.0276574901806468	0.627616704576672	NA	12	12	-0.146196698118735	0.381135230805103	0.454740424368122	0.451592865280546	FALSE	-0.101346941617434	0.000702732512792309	0.0232665309525209	0.043631163171708	0.503717407208064	NA	12	12	0.398575519922941	0.231513458720968	0.37723338736211	0.286434432901617	TRUE	0.635474636943233	0.0947840244728984	0.000167172282519988	1	0.0138015686052559	NA	12	12	0.496540088424329	0.346404248954669	0.437159381187065	0.321986913397932	TRUE	0.571095630141202	0.211938899097056	0.00100578130685978	1	0.0572227693647528	NA
SORBS1	SORBS2	15	15	0.427576292740544	0.763709181365132	0.236193880521967	0.439410067350552	TRUE	0.274227225591035	0.0127953837685842	0.735383977217834	0.299551013773498	1	NA	15	15	0.451558754099843	0.514201096513897	0.3183779052487	0.463282279826187	FALSE	0.508842596455238	0.00082841715799394	0.341266030984768	0.0476863325771006	1	NA	15	15	0.00874615514781823	0.304799659756431	0.322077066047633	0.515040247119011	TRUE	0.106118106091045	0.47459512293288	0.761724767530634	1	1	NA	15	15	-0.131998054196767	-0.176595681694512	0.321921494113511	0.262797040223913	FALSE	0.264307393326937	0.0666058784873838	0.560276213593632	1	1	NA
SOS1	SOS2	15	15	-0.558088248644612	-0.285190905037478	0.162711847897863	0.167343794731312	FALSE	0.0246195170816199	0.0201134377863089	0.022758781439213	0.427880243429714	0.484155570312438	NA	15	15	-0.80139625318775	-0.54764879706341	0.209701701568028	0.237781160073957	FALSE	-0.0203301438204364	0.00992011550464284	0.0202441960315453	0.269654695774625	0.45229332973485	NA	15	15	-1.49863926414622	-1.12626469376788	1.03614509486723	0.15624499286036	TRUE	-0.312653200205198	0.308956837219283	0.104322882771572	1	1	NA	15	15	-1.83333868088363	-1.34578755013828	1.22288772933787	0.224730212648863	TRUE	-0.559630502296974	0.11547355625216	0.0131431081809364	1	0.394524739655173	NA
SOX5	SOX6	15	15	-0.175341493285951	0.315417678204364	0.220686925050296	0.233340588276485	TRUE	-0.0641687734379747	0.59411680639941	0.838832101161392	1	1	NA	15	15	-0.222135044119142	-0.0818208097455866	0.316921866521079	0.246793623323368	FALSE	0.196077682278358	0.00691741335279197	0.335995731268957	0.210726550770348	1	NA	15	15	0.28198921756824	0.612551301299172	0.426444978794287	0.355075411745458	TRUE	0.172159046593598	0.924385627099449	0.0782011860455347	1	1	NA	15	15	0.0959275161282098	0.267610219593786	0.588772989217948	0.462407941013632	FALSE	0.184717996687334	0.928882506805791	0.136429416630354	1	1	NA
SOX11	SOX12	9	9	0.291055436389602	0.709862065964196	0.56945403241528	0.369281451113519	FALSE	0.144675681424058	0.101373530829219	0.60252172071689	1	1	NA	9	9	0.295648996074857	0.830329647220633	0.546859080435761	0.428029250929557	FALSE	0.0668291080204593	0.110201267733504	0.344156681358244	1	1	NA	9	9	0.162205561779062	0.0678895376756427	0.597699018661986	1.0148761303883	TRUE	0.469927151991457	0.325409901292764	0.00769002252869219	1	0.248358067195984	NA	9	9	0.205846037740218	-0.184714004541132	0.793360528004878	1.45262916820296	TRUE	0.666301324447307	0.504278398459727	0.000214824602180488	1	0.0210221812223437	NA
SP1	SP3	15	15	-0.825711046143147	0.30467005222086	0.216896860637845	0.231194733360552	TRUE	-0.78408081014161	0.00200821291718583	3.18835214405268e-06	0.0885218621422199	0.00101589637775499	NA	15	15	-1.24782238278134	0.070365994063629	0.453905765356481	0.407212675829326	TRUE	-1.05037646680344	4.92313488253387e-06	2.86433877970006e-05	0.000926471683913523	0.00494898713281976	NA	15	15	-0.0430681905093704	0.0437591202367228	0.341919016252685	1.29773476821069	FALSE	0.26577152287651	0.0701050254418201	0.723769224854461	1	1	NA	15	15	-0.265615031074634	-0.280937212469714	0.347325515802467	1.3625648904977	FALSE	0.217793346871737	0.0170595270831694	0.319651801790693	0.419447562530771	1	NA
SPARC	SPARCL1	15	15	0.131776918957424	1.1011142570275	0.253196245374247	0.302582713349169	TRUE	-0.354079793302435	0.226315472914472	0.00857085106486918	1	0.241011887482758	NA	15	15	0.161107950556027	0.859666768701481	0.449407303478516	0.338461603611013	TRUE	-0.120912710057506	0.482901627232482	0.0521604525883949	1	0.886160988221827	NA	15	15	-0.190429695159769	0.458444468896718	0.23788873016659	0.291013709401259	TRUE	-0.271942094716569	0.0270734404516174	0.865401544301913	0.57969655430161	1	NA	15	15	-0.317162428560731	0.339257934885068	0.309948436376933	0.608395515262669	TRUE	-0.376117703663302	0.064527369820142	0.257195243450897	1	1	NA
SPATA2	SPATA2L	6	6	-0.394941635294645	0.509764141423971	0.203843585450601	0.178823970008576	TRUE	-0.479849543146275	0.00634743804319777	0.0736030975152682	0.184864258206941	1	NA	6	6	-0.454122665894823	0.312170101233852	0.31423028696056	0.249068618718007	TRUE	-0.40493975157815	0.0134267394114566	0.30962758513605	0.33012715366697	1	NA	6	6	-0.585412041559144	0.0894700575057082	0.295981896986888	0.682824559654364	TRUE	-0.435085347015078	0.107621534419022	0.125754641356909	1	1	NA	6	6	-0.663055320832456	-0.20076844154769	0.272720494449011	0.865690148841293	TRUE	-0.346925959401482	0.211361428889285	0.266693566845933	1	1	NA
SPATA6	SPATA6L	15	15	0.386774212999671	0.256773556778917	0.205534413425018	0.230089980376442	TRUE	0.631023261011964	0.000133708062690039	0.00553274738888222	0.0103843857032345	0.178098810007722	NA	15	15	0.369776391599739	0.232973697633041	0.239957274703389	0.430275205043832	FALSE	0.629447089346471	0.00026349995873923	0.0372011919829955	0.0192428552314944	0.702782365084731	NA	15	15	-0.0526404456586142	0.517025051083703	0.206928401731035	0.412295743940196	TRUE	-0.154973029930159	0.0135923024016811	0.444406242609355	0.352916727792004	1	NA	15	15	-0.247684203742305	0.0721917037583083	0.273622698876016	0.533170353508269	FALSE	-0.0572587738934256	0.0108834788858932	0.041611023248608	0.293089995991135	0.85545112592085	NA
SPECC1	SPECC1L	15	15	-0.958967261214847	0.019901581071608	0.855609036528778	0.338764772738807	TRUE	-0.621659677964329	0.0212175540805155	0.000263383829028039	0.44176491302042	0.0171827079042226	NA	15	15	-1.19261201094327	-0.437367675324665	1.13179213891273	0.876892520479908	TRUE	-0.47290412694843	0.84080444226297	0.000718372056147142	1	0.0428646559034811	NA	15	15	-0.374438136530139	0.270232215073345	0.770241758373075	1.00609166240025	TRUE	-0.303134000757452	0.0108127457808396	0.501759809988398	0.292294861938519	1	NA	15	15	-0.601309352956085	-0.152605814626292	0.984103810540764	1.34008730157561	FALSE	-0.251429492093676	0.00172135767976783	0.47866341245853	0.0915476199138394	1	NA
SPIRE1	SPIRE2	15	15	-0.151014299600392	0.872892908430749	0.270708877733417	0.376478665806428	TRUE	-0.51048195541076	0.0179817180458568	0.0156554500731647	0.398109621448182	0.370619083482517	NA	15	15	-0.389741600970498	0.560581360594227	0.384637406655141	0.440602049052672	TRUE	-0.545118412094022	0.984499144931668	0.000606861348221237	1	0.0401255983468841	NA	15	15	-0.613859577951377	-0.468028630829733	0.402980609487482	0.543495038922865	FALSE	0.0534191873495866	0.594517507825178	0.218975623121977	1	1	NA	15	15	-0.651590572152451	-0.738657940103311	0.411861776087078	0.587294218218194	FALSE	0.163452488011924	0.607059589906359	0.0474302305032761	1	0.934508924666079	NA
SPOP	SPOPL	15	15	-0.0330157926694877	-0.00913152200693375	0.247351536931097	0.428544817231799	FALSE	0.383997681015533	1.50996890498848e-05	0.448398449916765	0.00189438026439191	1	NA	15	15	-0.165746469561542	-0.151340717876563	0.367937530251981	0.273503293170342	FALSE	0.331451195948228	9.98744702160152e-05	0.334671345991119	0.00997291625807862	1	NA	15	15	0.580263836447231	1.04481836288058	0.249369487079156	0.17802093720886	TRUE	0.157410088178686	0.309180901009351	0.473815446437793	1	1	NA	15	15	0.675778065836073	0.946599062254794	0.471335718159895	0.255003717243855	TRUE	0.264019386556917	0.260234948048849	0.204858047181484	1	1	NA
SPSB1	SPSB4	6	6	0.109254888752654	0.688264361149501	0.214792181926832	0.181205082363023	TRUE	-0.0166307426309625	0.883871970412411	0.852566923391688	1	1	NA	6	6	-0.0434099323873817	0.624291881896902	0.310388016446702	0.448226019692766	TRUE	-0.175398448933881	0.303368323648208	0.637607923328065	1	1	NA	6	6	-0.0183080678887261	0.180695771276698	0.36990324408289	0.296796396433142	FALSE	0.157059322032044	0.0163040640701946	0.00609785375637377	0.407008581088639	0.210255931859309	NA	6	6	-0.11428278602946	0.0542421839544017	0.476309126127576	0.373750482685852	FALSE	0.103136342857196	0.0486610093423686	0.0288919854894878	0.905292928951913	0.653485979514525	NA
SPTLC2	SPTLC3	15	15	-0.188987904488632	0.0677599062882926	0.318289362346728	0.538123229249309	TRUE	0.145705121266559	0.535939652574992	0.374939714484458	1	1	NA	15	15	-0.489144970581345	-0.251669414935322	0.336015677057256	0.672895030342819	TRUE	0.0753246908092459	0.432060866858056	0.893195570489339	1	1	NA	15	15	-0.6821193810505	-0.386736061799664	0.878982660073945	0.613982708069817	TRUE	-0.0902740794360389	0.380720774632158	0.949391686403018	1	1	NA	15	15	-0.942512303020261	-0.835909518899514	0.891904858797337	0.767459311098529	FALSE	-0.0771797762069121	0.397999540792909	0.94631375643322	1	1	NA
SREK1	SRSF11	15	15	-1.00135918152583	-1.40008156426434	1.10054572565081	0.266699714050086	FALSE	0.689058152629061	0.32677730118995	8.82652826647841e-05	1	0.00952526548188814	NA	15	15	-1.14113450649752	-1.54567917239118	0.989251951519994	0.595561772314535	FALSE	0.652008854650303	0.603306059667663	0.000385240420657999	1	0.0309005192350477	NA	15	15	-1.10434712059575	-2.05003408362968	1.04135653594466	1.09932715743945	TRUE	0.913109241131066	0.00194431202751521	2.92368132103957e-05	0.0872776870580149	0.00418607631427339	NA	15	15	-1.39829955659178	-2.49475120461799	1.1438078997117	0.972203686875835	TRUE	0.924265693576648	0.00115823032719828	0.000133978118356372	0.0708383944053574	0.0158155851979999	NA
SRSF1	SRSF9	15	15	-1.03812247938803	-0.516711978438207	1.15545612902556	0.590901437066698	TRUE	-0.15528769021443	0.307075130387689	0.730548671829701	1	1	NA	15	15	-1.0638981564588	-0.434341954682724	1.07515465783823	0.710949813302179	TRUE	-0.323388468261162	0.0797745830203704	0.616192609129635	1	1	NA	15	15	-1.36760252810528	-0.565205930403692	0.824412283141459	0.337669049373285	TRUE	-0.710107156438414	0.0042648381005163	0.0249090714691245	0.149052161163426	0.580366061195112	NA	15	15	-1.37212390089165	-0.798602520864845	0.987637706774544	0.337853597456331	TRUE	-0.609102582268197	0.0061398414538946	0.304356163419041	0.202982784135651	1	NA
SS18	SS18L1	9	9	-0.2420926158968	0.720712396122929	0.221944906768751	0.619692250936208	TRUE	-0.472501948830756	0.0216703202925137	0.0392609257522034	0.443377403674633	0.738840938985738	NA	9	9	-0.471091517517515	0.721931454539766	0.367647218977525	0.72186266423629	TRUE	-0.754944007169775	0.14343387258776	0.00030100835448192	1	0.0258385094987168	NA	9	9	-0.703712240152533	-0.00802282843481747	0.317740363506909	0.27938141250449	TRUE	-0.475337936497966	0.525341453814322	0.00168057925429992	1	0.0783129281678153	NA	9	9	-0.830990849189809	-0.108801069588831	0.376567784875897	0.310783033435455	TRUE	-0.601628636123112	0.611338191915038	0.000376145755411915	1	0.0292132166620857	NA
SSH1	SSH2	3	3	-0.953505162549668	0.0674859208881136	0.220786779603029	0.067983879688059	TRUE	-0.74284678227888	0.184625085631886	6.3837103374294e-05	1	0.00821965027223024	NA	3	3	-1.16993167851851	-0.0718841635123797	0.186356249764863	0.145872131801025	TRUE	-0.876378723127313	0.0741770803165845	0.000347584390715793	1	0.0286265046835586	NA	3	3	0.439244917418403	0.990813031935383	0.225800648464297	0.184988330418546	TRUE	0.0657737552702048	0.995643690148679	0.672604613317692	1	1	NA	3	3	0.651208525368748	1.06929556135087	0.246682794440458	0.195321014314958	TRUE	0.141442347019366	0.812187250863593	0.496596213608687	1	1	NA
ST8SIA2	ST8SIA4	15	15	0.348161618875195	0.250399501336158	0.236892454977626	0.453778804455589	FALSE	0.6006250333735	2.51981623338427e-06	0.22061507997218	0.00045663465612081	1	NA	15	15	0.279273534108059	0.0456039196618913	0.281893755952021	0.295751281251587	FALSE	0.684341253791992	1.10478982275714e-05	0.0909384262671304	0.00193056930687913	1	NA	15	15	0.271604511885083	-0.0523972511030877	0.638138077703105	0.39708271392879	TRUE	0.684874684618264	0.00734988744049628	0.00212058438194644	0.215341622398473	0.0910153138275182	NA	15	15	0.199038037275949	-0.320946731514389	0.888885370055443	0.710392936231253	TRUE	0.767652047781157	0.024531970286425	0.00173833238177098	0.538259037752539	0.0867901638657623	NA
STAM	STAM2	15	15	0.126372580339045	1.54434503142715	0.175285036614018	0.274104123814453	TRUE	-0.709485892242693	6.38696969648502e-05	0.00105775382373809	0.00600973435726946	0.0539109685916172	NA	15	15	-0.00168799948880616	1.67886925817824	0.280978542952323	0.250762623900954	TRUE	-0.954408173275676	1.0819959064332e-06	0.00145384856886772	0.000294114798201777	0.0658656802529022	NA	15	15	-0.224530436056499	1.00736663792296	0.470827422827087	0.457993477804823	TRUE	-0.762054237997289	0.000113955036372766	0.000742785631613098	0.0131384340326509	0.0427571089285104	NA	15	15	-0.45046771188668	0.762206180123151	0.561292621828569	0.641685273462198	TRUE	-0.881408194025381	0.000220367202163525	0.000430065968642483	0.0246415618696635	0.0318826863044171	NA
STAU1	STAU2	15	15	0.0651078524994722	0.962785105792713	0.164727084382938	0.545183264698498	TRUE	-0.308977370276164	0.101584182606744	0.0772499538470786	1	1	NA	15	15	-0.0374359612015822	0.92313651349175	0.261956375554586	0.692600289631425	TRUE	-0.407611061111965	0.0693496729885175	0.0288110555293519	1	0.580118425560903	NA	15	15	-0.265756505320243	1.06002895836565	0.25669483607138	0.334549117213106	TRUE	-0.854758041481372	7.72168104959311e-05	0.000475027201700778	0.00968748438458063	0.0311535839591351	NA	15	15	-0.371745806352721	0.731882391089941	0.274172882723673	0.5749436175335	TRUE	-0.788858339188408	0.00661166300868544	0.000659477780499815	0.211438000285971	0.0430231958942591	NA
STK3	STK4	15	15	0.134962133177002	0.454546853962822	0.347768941164151	0.281689362092311	TRUE	0.187200990504749	0.328689799491668	0.315097874412624	1	1	NA	15	15	0.0898605115002712	0.421878947865596	0.45007824365588	0.843680416142624	TRUE	0.178166325306823	0.409529233032116	0.391932845887208	1	1	NA	15	15	-0.363650239535968	-0.0739901759708178	0.466292901659778	0.727326290416731	TRUE	-0.0125319782187055	0.586492629464805	0.680048342974225	1	1	NA	15	15	-0.52889530521769	-0.226655623158712	0.597842896516434	0.872109349038687	TRUE	-0.139287249978058	0.256806991512869	0.973577536790942	1	1	NA
STK38	STK38L	15	15	-0.173591094137652	0.212770373620402	0.291314967832422	0.346640687047534	FALSE	0.0216144657099429	0.0417066985851923	0.0056161280932493	0.72880533945262	0.178435000971421	NA	15	15	-0.264808764083546	-0.127164694757189	0.564392726636935	0.334959924152531	TRUE	0.195872421343375	0.870147682073558	0.143224357002138	1	1	NA	15	15	1.10240383504116	-0.0520765224378287	0.888507568075038	0.321069446604862	TRUE	1.66210145742138	3.33951262127334e-07	4.26625775265719e-07	0.000181553382015264	0.000224941478726241	NA	15	15	1.57081491450731	-0.223856746944646	1.50775060255432	0.572082796447955	TRUE	2.26716593701698	8.72188676732223e-09	5.53400512079042e-06	2.13375333134985e-05	0.001592774884772	NA
STOX1	STOX2	15	15	0.253977203046697	1.30114022962868	0.198142496283647	0.390736494561573	TRUE	-0.351814951091529	0.190963016937711	0.00739829648732533	1	0.214194734679235	NA	15	15	0.247673770723205	1.16068141284407	0.278315507961655	0.72645803825897	TRUE	-0.237844292197781	0.77856650034253	0.0430829422693585	1	0.780738066022337	NA	15	15	0.0074817901460019	0.935330497803179	0.386862260274184	0.629163725915512	TRUE	-0.406719436630421	0.000327984863273717	0.806345214868476	0.0257084456530651	1	NA	15	15	-0.0341672977414267	0.653202153105276	0.391835857580051	0.647362010222583	FALSE	-0.268430916056274	0.000351930098243658	0.216394071276964	0.0351418074197562	1	NA
